# chimera	E	m
22321221	34	41
22321222	34	28
22321223	34	43
22321231	41	56
22321232	41	43
22321233	41	58
22321311	45	75
22321312	45	80
22321313	45	65
22321321	49	81
22321322	49	86
22321323	49	71
22321331	40	66
22321332	40	71
22321333	40	56
22322111	46	55
22322112	46	68
22322113	46	65
22322121	54	69
22322122	54	82
22322123	54	79
22322131	47	64
22322132	47	77
22322133	47	74
22322211	22	41
22322212	22	28
22322213	22	43
22322221	12	27
22322222	12	14
22322223	12	29
22322231	19	42
22322232	19	29
22322233	19	44
22322311	37	81
22322312	37	86
22322313	37	71
22322321	41	87
22322322	41	92
22322323	41	77
22322331	32	72
22322332	32	77
22322333	32	62
22323111	56	49
22323112	56	62
22323113	56	59
22323121	64	63
22323122	64	76
22323123	64	73
22323131	57	58
22323132	57	71
22323133	57	68
22323211	48	55
22323212	48	42
22323213	48	57
22323221	38	41
22323222	38	28
22323223	38	43
22323231	45	56
22323232	45	43
22323233	45	58
22323311	43	67
22323312	43	72
22323313	43	57
22323321	47	73
22323322	47	78
22323323	47	63
22323331	38	58
22323332	38	63
22323333	38	48
22331111	36	38
22331112	36	51
22331113	36	48
22331121	44	52
22331122	44	65
22331123	44	62
22331131	37	47
22331132	37	60
22331133	37	57
22331211	47	68
22331212	47	55
22331213	47	70
22331221	37	54
22331222	37	41
22331223	37	56
22331231	44	69
22331232	44	56
22331233	44	71
22331311	38	62
22331312	38	67
22331313	38	52
22331321	42	68
22331322	42	73
22331323	42	58
22331331	33	53
22331332	33	58
22331333	33	43
22332111	60	52
22332112	60	65
22332113	60	62
22332121	68	66
22332122	68	79
22332123	68	76
22332131	61	61
22332132	61	74
22332133	61	71
22332211	47	54
22332212	47	41
22332213	47	56
22332221	37	40
22332222	37	27
22332223	37	42
22332231	44	55
22332232	44	42
22332233	44	57
22332311	52	68
22332312	52	73
22332313	52	58
22332321	56	74
22332322	56	79
22332323	56	64
22332331	47	59
22332332	47	64
22332333	47	49
22333111	43	46
22333112	43	59
22333113	43	56
22333121	51	60
22333122	51	73
22333123	51	70
22333131	44	55
22333132	44	68
22333133	44	65
22333211	46	68
22333212	46	55
22333213	46	70
22333221	36	54
22333222	36	41
22333223	36	56
22333231	43	69
22333232	43	56
22333233	43	71
22333311	31	54
22333312	31	59
22333313	31	44
22333321	35	60
22333322	35	65
22333323	35	50
22333331	26	45
22333332	26	50
22333333	26	35
23111111	21	15
23111112	21	28
23111113	21	25
23111121	32	29
23111122	32	42
23111123	32	39
23111131	25	24
23111132	25	37
23111133	25	34
23111211	55	82
23111212	55	69
23111213	55	84
23111221	48	68
23111222	48	55
23111223	48	70
23111231	55	83
23111232	55	70
23111233	55	85
23111311	31	66
23111312	31	71
23111313	31	56
23111321	38	72
23111322	38	77
23111323	38	62
23111331	29	57
23111332	29	62
23111333	29	47
23112111	47	29
23112112	47	42
23112113	47	39
23112121	58	43
23112122	58	56
23112123	58	53
23112131	51	38
23112132	51	51
23112133	51	48
23112211	57	68
23112212	57	55
23112213	57	70
23112221	50	54
23112222	50	41
23112223	50	56
23112231	57	69
23112232	57	56
23112233	57	71
23112311	47	72
23112312	47	77
23112313	47	62
23112321	54	78
23112322	54	83
23112323	54	68
23112331	45	63
23112332	45	68
23112333	45	53
23113111	34	23
23113112	34	36
23113113	34	33
23113121	45	37
23113122	45	50
23113123	45	47
23113131	38	32
23113132	38	45
23113133	38	42
23113211	60	82
23113212	60	69
23113213	60	84
23113221	53	68
23113222	53	55
23113223	53	70
23113231	60	83
23113232	60	70
23113233	60	85
23113311	30	58
23113312	30	63
23113313	30	48
23113321	37	64
23113322	37	69
23113323	37	54
23113331	28	49
23113332	28	54
23113333	28	39
23121111	46	28
23121112	46	41
23121113	46	38
23121121	57	42
23121122	57	55
23121123	57	52
23121131	50	37
23121132	50	50
23121133	50	47
23121211	64	69
23121212	64	56
23121213	64	71
23121221	57	55
23121222	57	42
23121223	57	57
23121231	64	70
23121232	64	57
23121233	64	72
23121311	49	69
23121312	49	74
23121313	49	59
23121321	56	75
23121322	56	80
23121323	56	65
23121331	47	60
23121332	47	65
23121333	47	50
23122111	48	42
23122112	48	55
23122113	48	52
23122121	59	56
23122122	59	69
23122123	59	66
23122131	52	51
23122132	52	64
23122133	52	61
23122211	42	55
23122212	42	42
23122213	42	57
23122221	35	41
23122222	35	28
23122223	35	43
23122231	42	56
23122232	42	43
23122233	42	58
23122311	41	75
23122312	41	80
23122313	41	65
23122321	48	81
23122322	48	86
23122323	48	71
23122331	39	66
23122332	39	71
23122333	39	56
23123111	58	36
23123112	58	49
23123113	58	46
23123121	69	50
23123122	69	63
23123123	69	60
23123131	62	45
23123132	62	58
23123133	62	55
23123211	68	69
23123212	68	56
23123213	68	71
23123221	61	55
23123222	61	42
23123223	61	57
23123231	68	70
23123232	68	57
23123233	68	72
23123311	47	61
23123312	47	66
23123313	47	51
23123321	54	67
23123322	54	72
23123323	54	57
23123331	45	52
23123332	45	57
23123333	45	42
23131111	25	25
23131112	25	38
23131113	25	35
23131121	36	39
23131122	36	52
23131123	36	49
23131131	29	34
23131132	29	47
23131133	29	44
23131211	54	82
23131212	54	69
23131213	54	84
23131221	47	68
23131222	47	55
23131223	47	70
23131231	54	83
23131232	54	70
23131233	54	85
23131311	29	56
23131312	29	61
23131313	29	46
23131321	36	62
23131322	36	67
23131323	36	52
23131331	27	47
23131332	27	52
23131333	27	37
23132111	49	39
23132112	49	52
23132113	49	49
23132121	60	53
23132122	60	66
23132123	60	63
23132131	53	48
23132132	53	61
23132133	53	58
23132211	54	68
23132212	54	55
23132213	54	70
23132221	47	54
23132222	47	41
23132223	47	56
23132231	54	69
23132232	54	56
23132233	54	71
23132311	43	62
23132312	43	67
23132313	43	52
23132321	50	68
23132322	50	73
23132323	50	58
23132331	41	53
23132332	41	58
23132333	41	43
23133111	32	33
23133112	32	46
23133113	32	43
23133121	43	47
23133122	43	60
23133123	43	57
23133131	36	42
23133132	36	55
23133133	36	52
23133211	53	82
23133212	53	69
23133213	53	84
23133221	46	68
23133222	46	55
23133223	46	70
23133231	53	83
23133232	53	70
23133233	53	85
23133311	22	48
23133312	22	53
23133313	22	38
23133321	29	54
23133322	29	59
23133323	29	44
23133331	20	39
23133332	20	44
23133333	20	29
23211111	36	29
23211112	36	42
23211113	36	39
23211121	43	43
23211122	43	56
23211123	43	53
23211131	38	38
23211132	38	51
23211133	38	48
23211211	58	68
23211212	58	55
23211213	58	70
23211221	47	54
23211222	47	41
23211223	47	56
23211231	56	69
23211232	56	56
23211233	56	71
23211311	40	72
23211312	40	77
23211313	40	62
23211321	43	78
23211322	43	83
23211323	43	68
23211331	36	63
23211332	36	68
23211333	36	53
23212111	62	43
23212112	62	56
23212113	62	53
23212121	69	57
23212122	69	70
23212123	69	67
23212131	64	52
23212132	64	65
23212133	64	62
23212211	60	54
23212212	60	41
23212213	60	56
23212221	49	40
23212222	49	27
23212223	49	42
23212231	58	55
23212232	58	42
23212233	58	57
23212311	56	78
23212312	56	83
23212313	56	68
23212321	59	84
23212322	59	89
23212323	59	74
23212331	52	69
23212332	52	74
23212333	52	59
23213111	49	37
23213112	49	50
23213113	49	47
23213121	56	51
23213122	56	64
23213123	56	61
23213131	51	46
23213132	51	59
23213133	51	56
23213211	63	68
23213212	63	55
23213213	63	70
23213221	52	54
23213222	52	41
23213223	52	56
23213231	61	69
23213232	61	56
23213233	61	71
23213311	39	64
23213312	39	69
23213313	39	54
23213321	42	70
23213322	42	75
23213323	42	60
23213331	35	55
23213332	35	60
23213333	35	45
23221111	53	42
23221112	53	55
23221113	53	52
23221121	60	56
23221122	60	69
23221123	60	66
23221131	55	51
23221132	55	64
23221133	55	61
23221211	59	55
23221212	59	42
23221213	59	57
23221221	48	41
23221222	48	28
23221223	48	43
23221231	57	56
23221232	57	43
23221233	57	58
23221311	50	75
23221312	50	80
23221313	50	65
23221321	53	81
23221322	53	86
23221323	53	71
23221331	46	66
23221332	46	71
23221333	46	56
23222111	55	56
23222112	55	69
23222113	55	66
23222121	62	70
23222122	62	83
23222123	62	80
23222131	57	65
23222132	57	78
23222133	57	75
23222211	37	41
23222212	37	28
23222213	37	43
23222221	26	27
23222222	26	14
23222223	26	29
23222231	35	42
23222232	35	29
23222233	35	44
23222311	42	81
23222312	42	86
23222313	42	71
23222321	45	87
23222322	45	92
23222323	45	77
23222331	38	72
23222332	38	77
23222333	38	62
23223111	65	50
23223112	65	63
23223113	65	60
23223121	72	64
23223122	72	77
23223123	72	74
23223131	67	59
23223132	67	72
23223133	67	69
23223211	63	55
23223212	63	42
23223213	63	57
23223221	52	41
23223222	52	28
23223223	52	43
23223231	61	56
23223232	61	43
23223233	61	58
23223311	48	67
23223312	48	72
23223313	48	57
23223321	51	73
23223322	51	78
23223323	51	63
23223331	44	58
23223332	44	63
23223333	44	48
23231111	36	39
23231112	36	52
23231113	36	49
23231121	43	53
23231122	43	66
23231123	43	63
23231131	38	48
23231132	38	61
23231133	38	58
23231211	53	68
23231212	53	55
23231213	53	70
23231221	42	54
23231222	42	41
23231223	42	56
23231231	51	69
23231232	51	56
23231233	51	71
23231311	34	62
23231312	34	67
23231313	34	52
23231321	37	68
23231322	37	73
23231323	37	58
23231331	30	53
23231332	30	58
23231333	30	43
23232111	60	53
23232112	60	66
23232113	60	63
23232121	67	67
23232122	67	80
23232123	67	77
23232131	62	62
23232132	62	75
23232133	62	72
23232211	53	54
23232212	53	41
23232213	53	56
23232221	42	40
23232222	42	27
23232223	42	42
23232231	51	55
23232232	51	42
23232233	51	57
23232311	48	68
23232312	48	73
23232313	48	58
23232321	51	74
23232322	51	79
23232323	51	64
23232331	44	59
23232332	44	64
23232333	44	49
23233111	43	47
23233112	43	60
23233113	43	57
23233121	50	61
23233122	50	74
23233123	50	71
23233131	45	56
23233132	45	69
23233133	45	66
23233211	52	68
23233212	52	55
23233213	52	70
23233221	41	54
23233222	41	41
23233223	41	56
23233231	50	69
23233232	50	56
23233233	50	71
23233311	27	54
23233312	27	59
23233313	27	44
23233321	30	60
23233322	30	65
23233323	30	50
23233331	23	45
23233332	23	50
23233333	23	35
23311111	28	23
23311112	28	36
23311113	28	33
23311121	37	37
23311122	37	50
23311123	37	47
23311131	28	32
23311132	28	45
23311133	28	42
23311211	56	82
23311212	56	69
23311213	56	84
23311221	47	68
23311222	47	55
23311223	47	70
23311231	52	83
23311232	52	70
23311233	52	85
23311311	30	58
23311312	30	63
23311313	30	48
23311321	35	64
23311322	35	69
23311323	35	54
23311331	24	49
23311332	24	54
23311333	24	39
23312111	54	37
23312112	54	50
23312113	54	47
23312121	63	51
23312122	63	64
23312123	63	61
23312131	54	46
23312132	54	59
23312133	54	56
23312211	58	68
23312212	58	55
23312213	58	70
23312221	49	54
23312222	49	41
23312223	49	56
23312231	54	69
23312232	54	56
23312233	54	71
23312311	46	64
23312312	46	69
23312313	46	54
23312321	51	70
23312322	51	75
23312323	51	60
23312331	40	55
23312332	40	60
23312333	40	45
23313111	41	31
23313112	41	44
23313113	41	41
23313121	50	45
23313122	50	58
23313123	50	55
23313131	41	40
23313132	41	53
23313133	41	50
23313211	61	82
23313212	61	69
23313213	61	84
23313221	52	68
23313222	52	55
23313223	52	70
23313231	57	83
23313232	57	70
23313233	57	85
23313311	29	50
23313312	29	55
23313313	29	40
23313321	34	56
23313322	34	61
23313323	34	46
23313331	23	41
23313332	23	46
23313333	23	31
23321111	49	36
23321112	49	49
23321113	49	46
23321121	58	50
23321122	58	63
23321123	58	60
23321131	49	45
23321132	49	58
23321133	49	55
23321211	61	69
23321212	61	56
23321213	61	71
23321221	52	55
23321222	52	42
23321223	52	57
23321231	57	70
23321232	57	57
23321233	57	72
23321311	44	61
23321312	44	66
23321313	44	51
23321321	49	67
23321322	49	72
23321323	49	57
23321331	38	52
23321332	38	57
23321333	38	42
23322111	51	50
23322112	51	63
23322113	51	60
23322121	60	64
23322122	60	77
23322123	60	74
23322131	51	59
23322132	51	72
23322133	51	69
23322211	39	55
23322212	39	42
23322213	39	57
23322221	30	41
23322222	30	28
23322223	30	43
23322231	35	56
23322232	35	43
23322233	35	58
23322311	36	67
23322312	36	72
23322313	36	57
23322321	41	73
23322322	41	78
23322323	41	63
23322331	30	58
23322332	30	63
23322333	30	48
23323111	61	44
23323112	61	57
23323113	61	54
23323121	70	58
23323122	70	71
23323123	70	68
23323131	61	53
23323132	61	66
23323133	61	63
23323211	65	69
23323212	65	56
23323213	65	71
23323221	56	55
23323222	56	42
23323223	56	57
23323231	61	70
23323232	61	57
23323233	61	72
23323311	42	53
23323312	42	58
23323313	42	43
23323321	47	59
23323322	47	64
23323323	47	49
23323331	36	44
23323332	36	49
23323333	36	34
23331111	28	33
23331112	28	46
23331113	28	43
23331121	37	47
23331122	37	60
23331123	37	57
23331131	28	42
23331132	28	55
23331133	28	52
23331211	51	82
23331212	51	69
23331213	51	84
23331221	42	68
23331222	42	55
23331223	42	70
23331231	47	83
23331232	47	70
23331233	47	85
23331311	24	48
23331312	24	53
23331313	24	38
23331321	29	54
23331322	29	59
23331323	29	44
23331331	18	39
23331332	18	44
23331333	18	29
23332111	52	47
23332112	52	60
23332113	52	57
23332121	61	61
23332122	61	74
23332123	61	71
23332131	52	56
23332132	52	69
23332133	52	66
23332211	51	68
23332212	51	55
23332213	51	70
23332221	42	54
23332222	42	41
23332223	42	56
23332231	47	69
23332232	47	56
23332233	47	71
23332311	38	54
23332312	38	59
23332313	38	44
23332321	43	60
23332322	43	65
23332323	43	50
23332331	32	45
23332332	32	50
23332333	32	35
23333111	35	41
23333112	35	54
23333113	35	51
23333121	44	55
23333122	44	68
23333123	44	65
23333131	35	50
23333132	35	63
23333133	35	60
23333211	50	82
23333212	50	69
23333213	50	84
23333221	41	68
23333222	41	55
23333223	41	70
23333231	46	83
23333232	46	70
23333233	46	85
23333311	17	40
23333312	17	45
23333313	17	30
23333321	22	46
23333322	22	51
23333323	22	36
23333331	11	31
23333332	11	36
23333333	11	21
31111111	9	20
31111112	9	33
31111113	9	30
31111121	21	34
31111122	21	47
31111123	21	44
31111131	15	29
31111132	15	42
31111133	15	39
31111211	50	102
31111212	50	89
31111213	50	104
31111221	44	88
31111222	44	75
31111223	44	90
31111231	52	103
31111232	52	90
31111233	52	105
31111311	29	53
31111312	29	58
31111313	29	43
31111321	37	59
31111322	37	64
31111323	37	49
31111331	29	44
31111332	29	49
31111333	29	34
31112111	35	34
31112112	35	47
31112113	35	44
31112121	47	48
31112122	47	61
31112123	47	58
31112131	41	43
31112132	41	56
31112133	41	53
31112211	52	88
31112212	52	75
31112213	52	90
31112221	46	74
31112222	46	61
31112223	46	76
31112231	54	89
31112232	54	76
31112233	54	91
31112311	45	59
31112312	45	64
31112313	45	49
31112321	53	65
31112322	53	70
31112323	53	55
31112331	45	50
31112332	45	55
31112333	45	40
31113111	18	28
31113112	18	41
31113113	18	38
31113121	30	42
31113122	30	55
31113123	30	52
31113131	24	37
31113132	24	50
31113133	24	47
31113211	51	102
31113212	51	89
31113213	51	104
31113221	45	88
31113222	45	75
31113223	45	90
31113231	53	103
31113232	53	90
31113233	53	105
31113311	24	45
31113312	24	50
31113313	24	35
31113321	32	51
31113322	32	56
31113323	32	41
31113331	24	36
31113332	24	41
31113333	24	26
31121111	43	33
31121112	43	46
31121113	43	43
31121121	55	47
31121122	55	60
31121123	55	57
31121131	49	42
31121132	49	55
31121133	49	52
31121211	68	89
31121212	68	76
31121213	68	91
31121221	62	75
31121222	62	62
31121223	62	77
31121231	70	90
31121232	70	77
31121233	70	92
31121311	56	56
31121312	56	61
31121313	56	46
31121321	64	62
31121322	64	67
31121323	64	52
31121331	56	47
31121332	56	52
31121333	56	37
31122111	45	47
31122112	45	60
31122113	45	57
31122121	57	61
31122122	57	74
31122123	57	71
31122131	51	56
31122132	51	69
31122133	51	66
31122211	46	75
31122212	46	62
31122213	46	77
31122221	40	61
31122222	40	48
31122223	40	63
31122231	48	76
31122232	48	63
31122233	48	78
31122311	48	62
31122312	48	67
31122313	48	52
31122321	56	68
31122322	56	73
31122323	56	58
31122331	48	53
31122332	48	58
31122333	48	43
31123111	51	41
31123112	51	54
31123113	51	51
31123121	63	55
31123122	63	68
31123123	63	65
31123131	57	50
31123132	57	63
31123133	57	60
31123211	68	89
31123212	68	76
31123213	68	91
31123221	62	75
31123222	62	62
31123223	62	77
31123231	70	90
31123232	70	77
31123233	70	92
31123311	50	48
31123312	50	53
31123313	50	38
31123321	58	54
31123322	58	59
31123323	58	44
31123331	50	39
31123332	50	44
31123333	50	29
31131111	21	30
31131112	21	43
31131113	21	40
31131121	33	44
31131122	33	57
31131123	33	54
31131131	27	39
31131132	27	52
31131133	27	49
31131211	57	102
31131212	57	89
31131213	57	104
31131221	51	88
31131222	51	75
31131223	51	90
31131231	59	103
31131232	59	90
31131233	59	105
31131311	35	43
31131312	35	48
31131313	35	33
31131321	43	49
31131322	43	54
31131323	43	39
31131331	35	34
31131332	35	39
31131333	35	24
31132111	45	44
31132112	45	57
31132113	45	54
31132121	57	58
31132122	57	71
31132123	57	68
31132131	51	53
31132132	51	66
31132133	51	63
31132211	57	88
31132212	57	75
31132213	57	90
31132221	51	74
31132222	51	61
31132223	51	76
31132231	59	89
31132232	59	76
31132233	59	91
31132311	49	49
31132312	49	54
31132313	49	39
31132321	57	55
31132322	57	60
31132323	57	45
31132331	49	40
31132332	49	45
31132333	49	30
31133111	24	38
31133112	24	51
31133113	24	48
31133121	36	52
31133122	36	65
31133123	36	62
31133131	30	47
31133132	30	60
31133133	30	57
31133211	52	102
31133212	52	89
31133213	52	104
31133221	46	88
31133222	46	75
31133223	46	90
31133231	54	103
31133232	54	90
31133233	54	105
31133311	24	35
31133312	24	40
31133313	24	25
31133321	32	41
31133322	32	46
31133323	32	31
31133331	24	26
31133332	24	31
31133333	24	16
31211111	25	34
31211112	25	47
31211113	25	44
31211121	33	48
31211122	33	61
31211123	33	58
31211131	29	43
31211132	29	56
31211133	29	53
31211211	54	88
31211212	54	75
31211213	54	90
31211221	44	74
31211222	44	61
31211223	44	76
31211231	54	89
31211232	54	76
31211233	54	91
31211311	39	59
31211312	39	64
31211313	39	49
31211321	43	65
31211322	43	70
31211323	43	55
31211331	37	50
31211332	37	55
31211333	37	40
31212111	51	48
31212112	51	61
31212113	51	58
31212121	59	62
31212122	59	75
31212123	59	72
31212131	55	57
31212132	55	70
31212133	55	67
31212211	56	74
31212212	56	61
31212213	56	76
31212221	46	60
31212222	46	47
31212223	46	62
31212231	56	75
31212232	56	62
31212233	56	77
31212311	55	65
31212312	55	70
31212313	55	55
31212321	59	71
31212322	59	76
31212323	59	61
31212331	53	56
31212332	53	61
31212333	53	46
31213111	34	42
31213112	34	55
31213113	34	52
31213121	42	56
31213122	42	69
31213123	42	66
31213131	38	51
31213132	38	64
31213133	38	61
31213211	55	88
31213212	55	75
31213213	55	90
31213221	45	74
31213222	45	61
31213223	45	76
31213231	55	89
31213232	55	76
31213233	55	91
31213311	34	51
31213312	34	56
31213313	34	41
31213321	38	57
31213322	38	62
31213323	38	47
31213331	32	42
31213332	32	47
31213333	32	32
31221111	51	47
31221112	51	60
31221113	51	57
31221121	59	61
31221122	59	74
31221123	59	71
31221131	55	56
31221132	55	69
31221133	55	66
31221211	64	75
31221212	64	62
31221213	64	77
31221221	54	61
31221222	54	48
31221223	54	63
31221231	64	76
31221232	64	63
31221233	64	78
31221311	58	62
31221312	58	67
31221313	58	52
31221321	62	68
31221322	62	73
31221323	62	58
31221331	56	53
31221332	56	58
31221333	56	43
31222111	53	61
31222112	53	74
31222113	53	71
31222121	61	75
31222122	61	88
31222123	61	85
31222131	57	70
31222132	57	83
31222133	57	80
31222211	42	61
31222212	42	48
31222213	42	63
31222221	32	47
31222222	32	34
31222223	32	49
31222231	42	62
31222232	42	49
31222233	42	64
31222311	50	68
31222312	50	73
31222313	50	58
31222321	54	74
31222322	54	79
31222323	54	64
31222331	48	59
31222332	48	64
31222333	48	49
31223111	59	55
31223112	59	68
31223113	59	65
31223121	67	69
31223122	67	82
31223123	67	79
31223131	63	64
31223132	63	77
31223133	63	74
31223211	64	75
31223212	64	62
31223213	64	77
31223221	54	61
31223222	54	48
31223223	54	63
31223231	64	76
31223232	64	63
31223233	64	78
31223311	52	54
31223312	52	59
31223313	52	44
31223321	56	60
31223322	56	65
31223323	56	50
31223331	50	45
31223332	50	50
31223333	50	35
31231111	33	44
31231112	33	57
31231113	33	54
31231121	41	58
31231122	41	71
31231123	41	68
31231131	37	53
31231132	37	66
31231133	37	63
31231211	57	88
31231212	57	75
31231213	57	90
31231221	47	74
31231222	47	61
31231223	47	76
31231231	57	89
31231232	57	76
31231233	57	91
31231311	41	49
31231312	41	54
31231313	41	39
31231321	45	55
31231322	45	60
31231323	45	45
31231331	39	40
31231332	39	45
31231333	39	30
31232111	57	58
31232112	57	71
31232113	57	68
31232121	65	72
31232122	65	85
31232123	65	82
31232131	61	67
31232132	61	80
31232133	61	77
31232211	57	74
31232212	57	61
31232213	57	76
31232221	47	60
31232222	47	47
31232223	47	62
31232231	57	75
31232232	57	62
31232233	57	77
31232311	55	55
31232312	55	60
31232313	55	45
31232321	59	61
31232322	59	66
31232323	59	51
31232331	53	46
31232332	53	51
31232333	53	36
31233111	36	52
31233112	36	65
31233113	36	62
31233121	44	66
31233122	44	79
31233123	44	76
31233131	40	61
31233132	40	74
31233133	40	71
31233211	52	88
31233212	52	75
31233213	52	90
31233221	42	74
31233222	42	61
31233223	42	76
31233231	52	89
31233232	52	76
31233233	52	91
31233311	30	41
31233312	30	46
31233313	30	31
31233321	34	47
31233322	34	52
31233323	34	37
31233331	28	32
31233332	28	37
31233333	28	22
31311111	18	28
31311112	18	41
31311113	18	38
31311121	28	42
31311122	28	55
31311123	28	52
31311131	20	37
31311132	20	50
31311133	20	47
31311211	53	102
31311212	53	89
31311213	53	104
31311221	45	88
31311222	45	75
31311223	45	90
31311231	51	103
31311232	51	90
31311233	51	105
31311311	30	45
31311312	30	50
31311313	30	35
31311321	36	51
31311322	36	56
31311323	36	41
31311331	26	36
31311332	26	41
31311333	26	26
31312111	44	42
31312112	44	55
31312113	44	52
31312121	54	56
31312122	54	69
31312123	54	66
31312131	46	51
31312132	46	64
31312133	46	61
31312211	55	88
31312212	55	75
31312213	55	90
31312221	47	74
31312222	47	61
31312223	47	76
31312231	53	89
31312232	53	76
31312233	53	91
31312311	46	51
31312312	46	56
31312313	46	41
31312321	52	57
31312322	52	62
31312323	52	47
31312331	42	42
31312332	42	47
31312333	42	32
31313111	27	36
31313112	27	49
31313113	27	46
31313121	37	50
31313122	37	63
31313123	37	60
31313131	29	45
31313132	29	58
31313133	29	55
31313211	54	102
31313212	54	89
31313213	54	104
31313221	46	88
31313222	46	75
31313223	46	90
31313231	52	103
31313232	52	90
31313233	52	105
31313311	25	37
31313312	25	42
31313313	25	27
31313321	31	43
31313322	31	48
31313323	31	33
31313331	21	28
31313332	21	33
31313333	21	18
31321111	48	41
31321112	48	54
31321113	48	51
31321121	58	55
31321122	58	68
31321123	58	65
31321131	50	50
31321132	50	63
31321133	50	60
31321211	67	89
31321212	67	76
31321213	67	91
31321221	59	75
31321222	59	62
31321223	59	77
31321231	65	90
31321232	65	77
31321233	65	92
31321311	53	48
31321312	53	53
31321313	53	38
31321321	59	54
31321322	59	59
31321323	59	44
31321331	49	39
31321332	49	44
31321333	49	29
31322111	50	55
31322112	50	68
31322113	50	65
31322121	60	69
31322122	60	82
31322123	60	79
31322131	52	64
31322132	52	77
31322133	52	74
31322211	45	75
31322212	45	62
31322213	45	77
31322221	37	61
31322222	37	48
31322223	37	63
31322231	43	76
31322232	43	63
31322233	43	78
31322311	45	54
31322312	45	59
31322313	45	44
31322321	51	60
31322322	51	65
31322323	51	50
31322331	41	45
31322332	41	50
31322333	41	35
31323111	56	49
31323112	56	62
31323113	56	59
31323121	66	63
31323122	66	76
31323123	66	73
31323131	58	58
31323132	58	71
31323133	58	68
31323211	67	89
31323212	67	76
31323213	67	91
31323221	59	75
31323222	59	62
31323223	59	77
31323231	65	90
31323232	65	77
31323233	65	92
31323311	47	40
31323312	47	45
31323313	47	30
31323321	53	46
31323322	53	51
31323323	53	36
31323331	43	31
31323332	43	36
31323333	43	21
31331111	26	38
31331112	26	51
31331113	26	48
31331121	36	52
31331122	36	65
31331123	36	62
31331131	28	47
31331132	28	60
31331133	28	57
31331211	56	102
31331212	56	89
31331213	56	104
31331221	48	88
31331222	48	75
31331223	48	90
31331231	54	103
31331232	54	90
31331233	54	105
31331311	32	35
31331312	32	40
31331313	32	25
31331321	38	41
31331322	38	46
31331323	38	31
31331331	28	26
31331332	28	31
31331333	28	16
31332111	50	52
31332112	50	65
31332113	50	62
31332121	60	66
31332122	60	79
31332123	60	76
31332131	52	61
31332132	52	74
31332133	52	71
31332211	56	88
31332212	56	75
31332213	56	90
31332221	48	74
31332222	48	61
31332223	48	76
31332231	54	89
31332232	54	76
31332233	54	91
31332311	46	41
31332312	46	46
31332313	46	31
31332321	52	47
31332322	52	52
31332323	52	37
31332331	42	32
31332332	42	37
31332333	42	22
31333111	29	46
31333112	29	59
31333113	29	56
31333121	39	60
31333122	39	73
31333123	39	70
31333131	31	55
31333132	31	68
31333133	31	65
31333211	51	102
31333212	51	89
31333213	51	104
31333221	43	88
31333222	43	75
31333223	43	90
31333231	49	103
31333232	49	90
31333233	49	97
31333311	21	27
31333312	21	32
31333313	21	17
31333321	27	33
31333322	27	38
31333323	27	23
31333331	17	18
31333332	17	23
31333333	17	8
32111111	34	33
32111112	34	46
32111113	34	43
32111121	44	47
32111122	44	60
32111123	44	57
32111131	39	42
32111132	39	55
32111133	39	52
32111211	59	89
32111212	59	76
32111213	59	91
32111221	51	75
32111222	51	62
32111223	51	77
32111231	60	90
32111232	60	77
32111233	60	92
32111311	48	59
32111312	48	64
32111313	48	49
32111321	54	65
32111322	54	70
32111323	54	55
32111331	47	50
32111332	47	55
32111333	47	40
32112111	60	47
32112112	60	60
32112113	60	57
32112121	70	61
32112122	70	74
32112123	70	71
32112131	65	56
32112132	65	69
32112133	65	66
32112211	61	75
32112212	61	62
32112213	61	77
32112221	53	61
32112222	53	48
32112223	53	63
32112231	62	76
32112232	62	63
32112233	62	78
32112311	64	65
32112312	64	70
32112313	64	55
32112321	70	71
32112322	70	76
32112323	70	61
32112331	63	56
32112332	63	61
32112333	63	46
32113111	43	41
32113112	43	54
32113113	43	51
32113121	53	55
32113122	53	68
32113123	53	65
32113131	48	50
32113132	48	63
32113133	48	60
32113211	60	89
32113212	60	76
32113213	60	91
32113221	52	75
32113222	52	62
32113223	52	77
32113231	61	90
32113232	61	77
32113233	61	92
32113311	43	51
32113312	43	56
32113313	43	41
32113321	49	57
32113322	49	62
32113323	49	47
32113331	42	42
32113332	42	47
32113333	42	32
32121111	53	46
32121112	53	59
32121113	53	56
32121121	63	60
32121122	63	73
32121123	63	70
32121131	58	55
32121132	58	68
32121133	58	65
32121211	62	76
32121212	62	63
32121213	62	78
32121221	54	62
32121222	54	49
32121223	54	64
32121231	63	77
32121232	63	64
32121233	63	79
32121311	60	62
32121312	60	67
32121313	60	52
32121321	66	68
32121322	66	73
32121323	66	58
32121331	59	53
32121332	59	58
32121333	59	43
32122111	55	60
32122112	55	73
32122113	55	70
32122121	65	74
32122122	65	87
32122123	65	84
32122131	60	69
32122132	60	82
32122133	60	79
32122211	40	62
32122212	40	49
32122213	40	64
32122221	32	48
32122222	32	35
32122223	32	50
32122231	41	63
32122232	41	50
32122233	41	65
32122311	52	68
32122312	52	73
32122313	52	58
32122321	58	74
32122322	58	79
32122323	58	64
32122331	51	59
32122332	51	64
32122333	51	49
32123111	61	54
32123112	61	67
32123113	61	64
32123121	71	68
32123122	71	81
