# chimera	E	m
22321221	59	75
22321222	59	90
22321223	59	85
22321231	59	69
22321232	59	84
22321233	59	79
22321311	50	55
22321312	50	70
22321313	50	65
22321321	51	70
22321322	51	85
22321323	51	80
22321331	45	64
22321332	45	79
22321333	45	74
22322111	49	57
22322112	49	42
22322113	49	55
22322121	50	42
22322122	50	27
22322123	50	40
22322131	48	56
22322132	48	41
22322133	48	54
22322211	35	45
22322212	35	30
22322213	35	43
22322221	34	30
22322222	34	15
22322223	34	28
22322231	34	44
22322232	34	29
22322233	34	42
22322311	53	60
22322312	53	45
22322313	53	58
22322321	54	45
22322322	54	30
22322323	54	43
22322331	48	59
22322332	48	44
22322333	48	57
22323111	49	54
22323112	49	57
22323113	49	44
22323121	50	59
22323122	50	62
22323123	50	49
22323131	48	45
22323132	48	48
22323133	48	35
22323211	61	62
22323212	61	65
22323213	61	52
22323221	60	67
22323222	60	70
22323223	60	57
22323231	60	53
22323232	60	56
22323233	60	43
22323311	45	47
22323312	45	50
22323313	45	37
22323321	46	52
22323322	46	55
22323323	46	42
22323331	40	38
22323332	40	41
22323333	40	28
22331111	47	48
22331112	47	63
22331113	47	58
22331121	48	63
22331122	48	78
22331123	48	73
22331131	46	57
22331132	46	72
22331133	46	67
22331211	61	60
22331212	61	75
22331213	61	70
22331221	60	75
22331222	60	90
22331223	60	85
22331231	60	69
22331232	60	84
22331233	60	79
22331311	49	55
22331312	49	70
22331313	49	65
22331321	50	70
22331322	50	85
22331323	50	80
22331331	44	64
22331332	44	79
22331333	44	74
22332111	67	72
22332112	67	57
22332113	67	70
22332121	68	57
22332122	68	42
22332123	68	55
22332131	66	71
22332132	66	56
22332133	66	69
22332211	55	60
22332212	55	45
22332213	55	58
22332221	54	45
22332222	54	30
22332223	54	43
22332231	54	59
22332232	54	44
22332233	54	57
22332311	71	75
22332312	71	60
22332313	71	73
22332321	72	60
22332322	72	45
22332323	72	58
22332331	66	74
22332332	66	59
22332333	66	72
22333111	32	39
22333112	32	42
22333113	32	29
22333121	33	44
22333122	33	47
22333123	33	34
22333131	31	30
22333132	31	33
22333133	31	20
22333211	46	47
22333212	46	50
22333213	46	37
22333221	45	52
22333222	45	55
22333223	45	42
22333231	45	38
22333232	45	41
22333233	45	28
22333311	28	32
22333312	28	35
22333313	28	22
22333321	29	37
22333322	29	40
22333323	29	27
22333331	23	23
22333332	23	26
22333333	23	13
23111111	15	23
23111112	15	38
23111113	15	33
23111121	19	38
23111122	19	53
23111123	19	48
23111131	20	32
23111132	20	47
23111133	20	42
23111211	48	35
23111212	48	50
23111213	48	45
23111221	50	50
23111222	50	65
23111223	50	60
23111231	53	44
23111232	53	59
23111233	53	54
23111311	20	30
23111312	20	45
23111313	20	40
23111321	24	45
23111322	24	60
23111323	24	55
23111331	21	39
23111332	21	54
23111333	21	49
23112111	43	83
23112112	43	68
23112113	43	81
23112121	47	68
23112122	47	53
23112123	47	66
23112131	48	82
23112132	48	67
23112133	48	80
23112211	50	71
23112212	50	56
23112213	50	69
23112221	52	56
23112222	52	41
23112223	52	54
23112231	55	70
23112232	55	55
23112233	55	68
23112311	50	86
23112312	50	71
23112313	50	84
23112321	54	71
23112322	54	56
23112323	54	69
23112331	51	85
23112332	51	70
23112333	51	83
23113111	26	48
23113112	26	51
23113113	26	38
23113121	30	53
23113122	30	56
23113123	30	43
23113131	31	39
23113132	31	42
23113133	31	29
23113211	59	56
23113212	59	59
23113213	59	46
23113221	61	61
23113222	61	64
23113223	61	51
23113231	64	47
23113232	64	50
23113233	64	37
23113311	25	41
23113312	25	44
23113313	25	31
23113321	29	46
23113322	29	49
23113323	29	36
23113331	26	32
23113332	26	35
23113333	26	22
23121111	28	38
23121112	28	53
23121113	28	48
23121121	32	53
23121122	32	68
23121123	32	63
23121131	33	47
23121132	33	62
23121133	33	57
23121211	59	50
23121212	59	65
23121213	59	60
23121221	61	65
23121222	61	80
23121223	61	75
23121231	64	59
23121232	64	74
23121233	64	69
23121311	33	45
23121312	33	60
23121313	33	55
23121321	37	60
23121322	37	75
23121323	37	70
23121331	34	54
23121332	34	69
23121333	34	64
23122111	31	68
23122112	31	53
23122113	31	66
23122121	35	53
23122122	35	38
23122123	35	51
23122131	36	67
23122132	36	52
23122133	36	65
23122211	36	56
23122212	36	41
23122213	36	54
23122221	38	41
23122222	38	26
23122223	38	39
23122231	41	55
23122232	41	40
23122233	41	53
23122311	38	71
23122312	38	56
23122313	38	69
23122321	42	56
23122322	42	41
23122323	42	54
23122331	39	70
23122332	39	55
23122333	39	68
23123111	33	48
23123112	33	51
23123113	33	38
23123121	37	53
23123122	37	56
23123123	37	43
23123131	38	39
23123132	38	42
23123133	38	29
23123211	64	56
23123212	64	59
23123213	64	46
23123221	66	61
23123222	66	64
23123223	66	51
23123231	69	47
23123232	69	50
23123233	69	37
23123311	32	41
23123312	32	44
23123313	32	31
23123321	36	46
23123322	36	49
23123323	36	36
23123331	33	32
23123332	33	35
23123333	33	22
23131111	25	38
23131112	25	53
23131113	25	48
23131121	29	53
23131122	29	68
23131123	29	63
23131131	30	47
23131132	30	62
23131133	30	57
23131211	58	50
23131212	58	65
23131213	58	60
23131221	60	65
23131222	60	80
23131223	60	75
23131231	63	59
23131232	63	74
23131233	63	69
23131311	30	45
23131312	30	60
23131313	30	55
23131321	34	60
23131322	34	75
23131323	34	70
23131331	31	54
23131332	31	69
23131333	31	64
23132111	47	83
23132112	47	68
23132113	47	81
23132121	51	68
23132122	51	53
23132123	51	66
23132131	52	82
23132132	52	67
23132133	52	80
23132211	54	71
23132212	54	56
23132213	54	69
23132221	56	56
23132222	56	41
23132223	56	54
23132231	59	70
23132232	59	55
23132233	59	68
23132311	54	86
23132312	54	71
23132313	54	84
23132321	58	71
23132322	58	56
23132323	58	69
23132331	55	85
23132332	55	70
23132333	55	83
23133111	14	33
23133112	14	36
23133113	14	23
23133121	18	38
23133122	18	41
23133123	18	28
23133131	19	24
23133132	19	27
23133133	19	14
23133211	47	41
23133212	47	44
23133213	47	31
23133221	49	46
23133222	49	49
23133223	49	36
23133231	52	32
23133232	52	35
23133233	52	22
23133311	13	26
23133312	13	29
23133313	13	16
23133321	17	31
23133322	17	34
23133323	17	21
23133331	14	17
23133332	14	20
23133333	14	7
23211111	48	38
23211112	48	53
23211113	48	48
23211121	46	53
23211122	46	68
23211123	46	63
23211131	50	47
23211132	50	62
23211133	50	57
23211211	61	50
23211212	61	65
23211213	61	60
23211221	57	65
23211222	57	80
23211223	57	75
23211231	63	59
23211232	63	74
23211233	63	69
23211311	54	45
23211312	54	60
23211313	54	55
23211321	52	60
23211322	52	75
23211323	52	70
23211331	52	54
23211332	52	69
23211333	52	64
23212111	62	68
23212112	62	53
23212113	62	66
23212121	60	53
23212122	60	38
23212123	60	51
23212131	64	67
23212132	64	52
23212133	64	65
23212211	49	56
23212212	49	41
23212213	49	54
23212221	45	41
23212222	45	26
23212223	45	39
23212231	51	55
23212232	51	40
23212233	51	53
23212311	70	71
23212312	70	56
23212313	70	69
23212321	68	56
23212322	68	41
23212323	68	54
23212331	68	70
23212332	68	55
23212333	68	68
23213111	58	58
23213112	58	61
23213113	58	48
23213121	56	63
23213122	56	66
23213123	56	53
23213131	60	49
23213132	60	52
23213133	60	39
23213211	71	66
23213212	71	69
23213213	71	56
23213221	67	71
23213222	67	74
23213223	67	61
23213231	73	57
23213232	73	60
23213233	73	47
23213311	58	51
23213312	58	54
23213313	58	41
23213321	56	56
23213322	56	59
23213323	56	46
23213331	56	42
23213332	56	45
23213333	56	32
23221111	54	53
23221112	54	68
23221113	54	63
23221121	52	68
23221122	52	83
23221123	52	78
23221131	56	62
23221132	56	77
23221133	56	72
23221211	65	65
23221212	65	80
23221213	65	75
23221221	61	80
23221222	61	95
23221223	61	90
23221231	67	74
23221232	67	89
23221233	67	84
23221311	60	60
23221312	60	75
23221313	60	70
23221321	58	75
23221322	58	90
23221323	58	85
23221331	58	69
23221332	58	84
23221333	58	79
23222111	43	53
23222112	43	38
23222113	43	51
23222121	41	38
23222122	41	23
23222123	41	36
23222131	45	52
23222132	45	37
23222133	45	50
23222211	28	41
23222212	28	26
23222213	28	39
23222221	24	26
23222222	24	11
23222223	24	24
23222231	30	40
23222232	30	25
23222233	30	38
23222311	51	56
23222312	51	41
23222313	51	54
23222321	49	41
23222322	49	26
23222323	49	39
23222331	49	55
23222332	49	40
23222333	49	53
23223111	58	58
23223112	58	61
23223113	58	48
23223121	56	63
23223122	56	66
23223123	56	53
23223131	60	49
23223132	60	52
23223133	60	39
23223211	69	66
23223212	69	69
23223213	69	56
23223221	65	71
23223222	65	74
23223223	65	61
23223231	71	57
23223232	71	60
23223233	71	47
23223311	58	51
23223312	58	54
23223313	58	41
23223321	56	56
23223322	56	59
23223323	56	46
23223331	56	42
23223332	56	45
23223333	56	32
23231111	56	53
23231112	56	68
23231113	56	63
23231121	54	68
23231122	54	83
23231123	54	78
23231131	58	62
23231132	58	77
23231133	58	72
23231211	69	65
23231212	69	80
23231213	69	75
23231221	65	80
23231222	65	95
23231223	65	90
23231231	71	74
23231232	71	89
23231233	71	84
23231311	62	60
23231312	62	75
23231313	62	70
23231321	60	75
23231322	60	90
23231323	60	85
23231331	60	69
23231332	60	84
23231333	60	79
23232111	64	68
23232112	64	53
23232113	64	66
23232121	62	53
23232122	62	38
23232123	62	51
23232131	66	67
23232132	66	52
23232133	66	65
23232211	51	56
23232212	51	41
23232213	51	54
23232221	47	41
23232222	47	26
23232223	47	39
23232231	53	55
23232232	53	40
23232233	53	53
23232311	72	71
23232312	72	56
23232313	72	69
23232321	70	56
23232322	70	41
23232323	70	54
23232331	70	70
23232332	70	55
23232333	70	68
23233111	44	43
23233112	44	46
23233113	44	33
23233121	42	48
23233122	42	51
23233123	42	38
23233131	46	34
23233132	46	37
23233133	46	24
23233211	57	51
23233212	57	54
23233213	57	41
23233221	53	56
23233222	53	59
23233223	53	46
23233231	59	42
23233232	59	45
23233233	59	32
23233311	44	36
23233312	44	39
23233313	44	26
23233321	42	41
23233322	42	44
23233323	42	31
23233331	42	27
23233332	42	30
23233333	42	17
23311111	24	28
23311112	24	43
23311113	24	38
23311121	25	43
23311122	25	58
23311123	25	53
23311131	23	37
23311132	23	52
23311133	23	47
23311211	57	40
23311212	57	55
23311213	57	50
23311221	56	55
23311222	56	70
23311223	56	65
23311231	56	49
23311232	56	64
23311233	56	59
23311311	25	35
23311312	25	50
23311313	25	45
23311321	26	50
23311322	26	65
23311323	26	60
23311331	20	44
23311332	20	59
23311333	20	54
23312111	50	83
23312112	50	68
23312113	50	81
23312121	51	68
23312122	51	53
23312123	51	66
23312131	49	82
23312132	49	67
23312133	49	80
23312211	57	71
23312212	57	56
23312213	57	69
23312221	56	56
23312222	56	41
23312223	56	54
23312231	56	70
23312232	56	55
23312233	56	68
23312311	53	86
23312312	53	71
23312313	53	84
23312321	54	71
23312322	54	56
23312323	54	69
23312331	48	85
23312332	48	70
23312333	48	83
23313111	31	43
23313112	31	46
23313113	31	33
23313121	32	48
23313122	32	51
23313123	32	38
23313131	30	34
23313132	30	37
23313133	30	24
23313211	64	51
23313212	64	54
23313213	64	41
23313221	63	56
23313222	63	59
23313223	63	46
23313231	63	42
23313232	63	45
23313233	63	32
23313311	26	36
23313312	26	39
23313313	26	26
23313321	27	41
23313322	27	44
23313323	27	31
23313331	21	27
23313332	21	30
23313333	21	17
23321111	35	43
23321112	35	58
23321113	35	53
23321121	36	58
23321122	36	73
23321123	36	68
23321131	34	52
23321132	34	67
23321133	34	62
23321211	66	55
23321212	66	70
23321213	66	65
23321221	65	70
23321222	65	85
23321223	65	80
23321231	65	64
23321232	65	79
23321233	65	74
23321311	36	50
23321312	36	65
23321313	36	60
23321321	37	65
23321322	37	80
23321323	37	75
23321331	31	59
23321332	31	74
23321333	31	69
23322111	36	68
23322112	36	53
23322113	36	66
23322121	37	53
23322122	37	38
23322123	37	51
23322131	35	67
23322132	35	52
23322133	35	65
23322211	41	56
23322212	41	41
23322213	41	54
23322221	40	41
23322222	40	26
23322223	40	39
23322231	40	55
23322232	40	40
23322233	40	53
23322311	39	71
23322312	39	56
23322313	39	69
23322321	40	56
23322322	40	41
23322323	40	54
23322331	34	70
23322332	34	55
23322333	34	68
23323111	36	43
23323112	36	46
23323113	36	33
23323121	37	48
23323122	37	51
23323123	37	38
23323131	35	34
23323132	35	37
23323133	35	24
23323211	67	51
23323212	67	54
23323213	67	41
23323221	66	56
23323222	66	59
23323223	66	46
23323231	66	42
23323232	66	45
23323233	66	32
23323311	31	36
23323312	31	39
23323313	31	26
23323321	32	41
23323322	32	44
23323323	32	31
23323331	26	27
23323332	26	30
23323333	26	17
23331111	30	43
23331112	30	58
23331113	30	53
23331121	31	58
23331122	31	73
23331123	31	68
23331131	29	52
23331132	29	67
23331133	29	62
23331211	63	55
23331212	63	70
23331213	63	65
23331221	62	70
23331222	62	85
23331223	62	80
23331231	62	64
23331232	62	79
23331233	62	74
23331311	31	50
23331312	31	65
23331313	31	60
23331321	32	65
23331322	32	80
23331323	32	75
23331331	26	59
23331332	26	74
23331333	26	69
23332111	50	83
23332112	50	68
23332113	50	81
23332121	51	68
23332122	51	53
23332123	51	66
23332131	49	82
23332132	49	67
23332133	49	80
23332211	57	71
23332212	57	56
23332213	57	69
23332221	56	56
23332222	56	41
23332223	56	54
23332231	56	70
23332232	56	55
23332233	56	68
23332311	53	86
23332312	53	71
23332313	53	84
23332321	54	71
23332322	54	56
23332323	54	69
23332331	48	85
23332332	48	70
23332333	48	83
23333111	15	28
23333112	15	31
23333113	15	18
23333121	16	33
23333122	16	36
23333123	16	23
23333131	14	19
23333132	14	22
23333133	14	9
23333211	48	36
23333212	48	39
23333213	48	26
23333221	47	41
23333222	47	44
23333223	47	31
23333231	47	27
23333232	47	30
23333233	47	17
23333311	10	21
23333312	10	24
23333313	10	11
23333321	11	26
23333322	11	29
23333323	11	16
23333331	5	12
23333332	5	15
23333333	5	2
31111111	15	15
31111112	15	30
31111113	15	25
31111121	19	30
31111122	19	45
31111123	19	40
31111131	20	24
31111132	20	39
31111133	20	34
31111211	51	27
31111212	51	42
31111213	51	37
31111221	53	42
31111222	53	57
31111223	53	52
31111231	56	36
31111232	56	51
31111233	56	46
31111311	24	22
31111312	24	37
31111313	24	32
31111321	28	37
31111322	28	52
31111323	28	47
31111331	25	31
31111332	25	46
31111333	25	41
31112111	43	88
31112112	43	73
31112113	43	86
31112121	47	73
31112122	47	58
31112123	47	71
31112131	48	87
31112132	48	72
31112133	48	85
31112211	53	76
31112212	53	61
31112213	53	74
31112221	55	61
31112222	55	46
31112223	55	59
31112231	58	75
31112232	58	60
31112233	58	73
31112311	54	91
31112312	54	76
31112313	54	89
31112321	58	76
31112322	58	61
31112323	58	74
31112331	55	90
31112332	55	75
31112333	55	88
31113111	26	55
31113112	26	58
31113113	26	45
31113121	30	60
31113122	30	63
31113123	30	50
31113131	31	46
31113132	31	49
31113133	31	36
31113211	62	63
31113212	62	66
31113213	62	53
31113221	64	68
31113222	64	71
31113223	64	58
31113231	67	54
31113232	67	57
31113233	67	44
31113311	29	48
31113312	29	51
31113313	29	38
31113321	33	53
31113322	33	56
31113323	33	43
31113331	30	39
31113332	30	42
31113333	30	29
31121111	32	30
31121112	32	45
31121113	32	40
31121121	36	45
31121122	36	60
31121123	36	55
31121131	37	39
31121132	37	54
31121133	37	49
31121211	66	42
31121212	66	57
31121213	66	52
31121221	68	57
31121222	68	72
31121223	68	67
31121231	71	51
31121232	71	66
31121233	71	61
31121311	41	37
31121312	41	52
31121313	41	47
31121321	45	52
31121322	45	67
31121323	45	62
31121331	42	46
31121332	42	61
31121333	42	56
31122111	35	73
31122112	35	58
31122113	35	71
31122121	39	58
31122122	39	43
31122123	39	56
31122131	40	72
31122132	40	57
31122133	40	70
31122211	43	61
31122212	43	46
31122213	43	59
31122221	45	46
31122222	45	31
31122223	45	44
31122231	48	60
31122232	48	45
31122233	48	58
31122311	46	76
31122312	46	61
31122313	46	74
31122321	50	61
31122322	50	46
31122323	50	59
31122331	47	75
31122332	47	60
31122333	47	73
31123111	37	55
31123112	37	58
31123113	37	45
31123121	41	60
31123122	41	63
31123123	41	50
31123131	42	46
31123132	42	49
31123133	42	36
31123211	71	63
31123212	71	66
31123213	71	53
31123221	73	68
31123222	73	71
31123223	73	58
31123231	76	54
31123232	76	57
31123233	76	44
31123311	40	48
31123312	40	51
31123313	40	38
31123321	44	53
31123322	44	56
31123323	44	43
31123331	41	39
31123332	41	42
31123333	41	29
31131111	27	30
31131112	27	45
31131113	27	40
31131121	31	45
31131122	31	60
31131123	31	55
31131131	32	39
31131132	32	54
31131133	32	49
31131211	63	42
31131212	63	57
31131213	63	52
31131221	65	57
31131222	65	72
31131223	65	67
31131231	68	51
31131232	68	66
31131233	68	61
31131311	36	37
31131312	36	52
31131313	36	47
31131321	40	52
31131322	40	67
31131323	40	62
31131331	37	46
31131332	37	61
31131333	37	56
31132111	49	88
31132112	49	73
31132113	49	86
31132121	53	73
31132122	53	58
31132123	53	71
31132131	54	87
31132132	54	72
31132133	54	85
31132211	59	76
31132212	59	61
31132213	59	74
31132221	61	61
31132222	61	46
31132223	61	59
31132231	64	75
31132232	64	60
31132233	64	73
31132311	60	91
31132312	60	76
31132313	60	89
31132321	64	76
31132322	64	61
31132323	64	74
31132331	61	90
31132332	61	75
31132333	61	88
31133111	16	40
31133112	16	43
31133113	16	30
31133121	20	45
31133122	20	48
31133123	20	35
31133131	21	31
31133132	21	34
31133133	21	21
31133211	52	48
31133212	52	51
31133213	52	38
31133221	54	53
31133222	54	56
31133223	54	43
31133231	57	39
31133232	57	42
31133233	57	29
31133311	19	33
31133312	19	36
31133313	19	23
31133321	23	38
31133322	23	41
31133323	23	28
31133331	20	24
31133332	20	27
31133333	20	14
31211111	49	30
31211112	49	45
31211113	49	40
31211121	47	45
31211122	47	60
31211123	47	55
31211131	51	39
31211132	51	54
31211133	51	49
31211211	65	42
31211212	65	57
31211213	65	52
31211221	61	57
31211222	61	72
31211223	61	67
31211231	67	51
31211232	67	66
31211233	67	61
31211311	59	37
31211312	59	52
31211313	59	47
31211321	57	52
31211322	57	67
31211323	57	62
31211331	57	46
31211332	57	61
31211333	57	56
31212111	63	73
31212112	63	58
31212113	63	71
31212121	61	58
31212122	61	43
31212123	61	56
31212131	65	72
31212132	65	57
31212133	65	70
31212211	53	61
31212212	53	46
31212213	53	59
31212221	49	46
31212222	49	31
31212223	49	44
31212231	55	60
31212232	55	45
31212233	55	58
31212311	75	76
31212312	75	61
31212313	75	74
31212321	73	61
31212322	73	46
31212323	73	59
31212331	73	75
31212332	73	60
31212333	73	73
31213111	59	65
31213112	59	68
31213113	59	55
31213121	57	70
31213122	57	73
31213123	57	60
31213131	61	56
31213132	61	59
31213133	61	46
31213211	75	73
31213212	75	76
31213213	75	63
31213221	71	78
31213222	71	81
31213223	71	68
31213231	77	64
31213232	77	67
31213233	77	54
31213311	63	58
31213312	63	61
31213313	63	48
31213321	61	63
31213322	61	66
31213323	61	53
31213331	61	49
31213332	61	52
31213333	61	39
31221111	59	45
31221112	59	60
31221113	59	55
31221121	57	60
31221122	57	75
31221123	57	70
31221131	61	54
31221132	61	69
31221133	61	64
31221211	73	57
31221212	73	72
31221213	73	67
31221221	69	72
31221222	69	87
31221223	69	82
31221231	75	66
31221232	75	81
31221233	75	76
31221311	69	52
31221312	69	67
31221313	69	62
31221321	67	67
31221322	67	82
31221323	67	77
31221331	67	61
31221332	67	76
31221333	67	71
31222111	48	58
31222112	48	43
31222113	48	56
31222121	46	43
31222122	46	28
31222123	46	41
31222131	50	57
31222132	50	42
31222133	50	55
31222211	36	46
31222212	36	31
31222213	36	44
31222221	32	31
31222222	32	16
31222223	32	29
31222231	38	45
31222232	38	30
31222233	38	43
31222311	60	61
31222312	60	46
31222313	60	59
31222321	58	46
31222322	58	31
31222323	58	44
31222331	58	60
31222332	58	45
31222333	58	58
31223111	63	65
31223112	63	68
31223113	63	55
31223121	61	70
31223122	61	73
31223123	61	60
31223131	65	56
31223132	65	59
31223133	65	46
31223211	77	73
31223212	77	76
31223213	77	63
31223221	73	78
31223222	73	81
31223223	73	68
31223231	79	64
31223232	79	67
31223233	79	54
31223311	67	58
31223312	67	61
31223313	67	48
31223321	65	63
31223322	65	66
31223323	65	53
31223331	65	49
31223332	65	52
31223333	65	39
31231111	59	45
31231112	59	60
31231113	59	55
31231121	57	60
31231122	57	75
31231123	57	70
31231131	61	54
31231132	61	69
31231133	61	64
31231211	75	57
31231212	75	72
31231213	75	67
31231221	71	72
31231222	71	87
31231223	71	82
31231231	77	66
31231232	77	81
31231233	77	76
31231311	69	52
31231312	69	67
31231313	69	62
31231321	67	67
31231322	67	82
31231323	67	77
31231331	67	61
31231332	67	76
31231333	67	71
31232111	67	73
31232112	67	58
31232113	67	71
31232121	65	58
31232122	65	43
31232123	65	56
31232131	69	72
31232132	69	57
31232133	69	70
31232211	57	61
31232212	57	46
31232213	57	59
31232221	53	46
31232222	53	31
31232223	53	44
31232231	59	60
31232232	59	45
31232233	59	58
31232311	79	76
31232312	79	61
31232313	79	74
31232321	77	61
31232322	77	46
31232323	77	59
31232331	77	75
31232332	77	60
31232333	77	73
31233111	47	50
31233112	47	53
31233113	47	40
31233121	45	55
31233122	45	58
31233123	45	45
31233131	49	41
31233132	49	44
31233133	49	31
31233211	63	58
31233212	63	61
31233213	63	48
31233221	59	63
31233222	59	66
31233223	59	53
31233231	65	49
31233232	65	52
31233233	65	39
31233311	51	43
31233312	51	46
31233313	51	33
31233321	49	48
31233322	49	51
31233323	49	38
31233331	49	34
31233332	49	37
31233333	49	24
31311111	24	20
31311112	24	35
31311113	24	30
31311121	25	35
31311122	25	50
31311123	25	45
31311131	23	29
31311132	23	44
31311133	23	39
31311211	60	32
31311212	60	47
31311213	60	42
31311221	59	47
31311222	59	62
31311223	59	57
31311231	59	41
31311232	59	56
31311233	59	51
31311311	29	27
31311312	29	42
31311313	29	37
31311321	30	42
31311322	30	57
31311323	30	52
31311331	24	36
31311332	24	51
31311333	24	46
31312111	50	88
31312112	50	73
31312113	50	86
31312121	51	73
31312122	51	58
31312123	51	71
31312131	49	87
31312132	49	72
31312133	49	85
31312211	60	76
31312212	60	61
31312213	60	74
31312221	59	61
31312222	59	46
31312223	59	59
31312231	59	75
31312232	59	60
31312233	59	73
31312311	57	91
31312312	57	76
31312313	57	89
31312321	58	76
31312322	58	61
31312323	58	74
31312331	52	90
31312332	52	75
31312333	52	88
31313111	31	50
31313112	31	53
31313113	31	40
31313121	32	55
31313122	32	58
31313123	32	45
31313131	30	41
31313132	30	44
31313133	30	31
31313211	67	58
31313212	67	61
31313213	67	48
31313221	66	63
31313222	66	66
31313223	66	53
31313231	66	49
31313232	66	52
31313233	66	39
31313311	30	43
31313312	30	46
31313313	30	33
31313321	31	48
31313322	31	51
31313323	31	38
31313331	25	34
31313332	25	37
31313333	25	24
31321111	39	35
31321112	39	50
31321113	39	45
31321121	40	50
31321122	40	65
31321123	40	60
31321131	38	44
31321132	38	59
31321133	38	54
31321211	73	47
31321212	73	62
31321213	73	57
31321221	72	62
31321222	72	77
31321223	72	72
31321231	72	56
31321232	72	71
31321233	72	66
31321311	44	42
31321312	44	57
31321313	44	52
31321321	45	57
31321322	45	72
31321323	45	67
31321331	39	51
31321332	39	66
31321333	39	61
31322111	40	73
31322112	40	58
31322113	40	71
31322121	41	58
31322122	41	43
31322123	41	56
31322131	39	72
31322132	39	57
31322133	39	70
31322211	48	61
31322212	48	46
31322213	48	59
31322221	47	46
31322222	47	31
31322223	47	44
31322231	47	60
31322232	47	45
31322233	47	58
31322311	47	76
31322312	47	61
31322313	47	74
31322321	48	61
31322322	48	46
31322323	48	59
31322331	42	75
31322332	42	60
31322333	42	73
31323111	40	50
31323112	40	53
31323113	40	40
31323121	41	55
31323122	41	58
31323123	41	45
31323131	39	41
31323132	39	44
31323133	39	31
31323211	74	58
31323212	74	61
31323213	74	48
31323221	73	63
31323222	73	66
31323223	73	53
31323231	73	49
31323232	73	52
31323233	73	39
31323311	39	43
31323312	39	46
31323313	39	33
31323321	40	48
31323322	40	51
31323323	40	38
31323331	34	34
31323332	34	37
31323333	34	24
31331111	32	35
31331112	32	50
31331113	32	45
31331121	33	50
31331122	33	65
31331123	33	60
31331131	31	44
31331132	31	59
31331133	31	54
31331211	68	47
31331212	68	62
31331213	68	57
31331221	67	62
31331222	67	77
31331223	67	72
31331231	67	56
31331232	67	71
31331233	67	66
31331311	37	42
31331312	37	57
31331313	37	52
31331321	38	57
31331322	38	72
31331323	38	67
31331331	32	51
31331332	32	66
31331333	32	61
31332111	52	88
31332112	52	73
31332113	52	86
31332121	53	73
31332122	53	58
31332123	53	71
31332131	51	87
31332132	51	72
31332133	51	85
31332211	62	76
31332212	62	61
31332213	62	74
31332221	61	61
31332222	61	46
31332223	61	59
31332231	61	75
31332232	61	60
31332233	61	73
31332311	59	91
31332312	59	76
31332313	59	89
31332321	60	76
31332322	60	61
31332323	60	74
31332331	54	90
31332332	54	75
31332333	54	88
31333111	17	35
31333112	17	38
31333113	17	25
31333121	18	40
31333122	18	43
31333123	18	30
31333131	16	26
31333132	16	29
31333133	16	16
31333211	53	43
31333212	53	46
31333213	53	33
31333221	52	48
31333222	52	51
31333223	52	38
31333231	52	34
31333232	52	37
31333233	52	24
31333311	16	28
31333312	16	31
31333313	16	18
31333321	17	33
31333322	17	36
31333323	17	23
31333331	11	19
31333332	11	22
31333333	11	9
32111111	35	29
32111112	35	44
32111113	35	39
32111121	39	44
32111122	39	59
32111123	39	54
32111131	40	38
32111132	40	53
32111133	40	48
32111211	49	41
32111212	49	56
32111213	49	51
32111221	51	56
32111222	51	71
32111223	51	66
32111231	54	50
32111232	54	65
32111233	54	60
32111311	41	36
32111312	41	51
32111313	41	46
32111321	45	51
32111322	45	66
32111323	45	61
32111331	42	45
32111332	42	60
32111333	42	55
32112111	63	74
32112112	63	59
32112113	63	72
32112121	67	59
32112122	67	44
32112123	67	57
32112131	68	73
32112132	68	58
32112133	68	71
32112211	51	62
32112212	51	47
32112213	51	60
32112221	53	47
32112222	53	32
32112223	53	45
32112231	56	61
32112232	56	46
32112233	56	59
32112311	71	77
32112312	71	62
32112313	71	75
32112321	75	62
32112322	75	47
32112323	75	60
32112331	72	76
32112332	72	61
32112333	72	74
32113111	46	57
32113112	46	60
32113113	46	47
32113121	50	62
32113122	50	65
32113123	50	52
32113131	51	48
32113132	51	51
32113133	51	38
32113211	60	65
32113212	60	68
32113213	60	55
32113221	62	70
32113222	62	73
32113223	62	60
32113231	65	56
32113232	65	59
32113233	65	46
32113311	46	50
32113312	46	53
32113313	46	40
32113321	50	55
32113322	50	58
32113323	50	45
32113331	47	41
32113332	47	44
32113333	47	31
32121111	46	44
32121112	46	59
32121113	46	54
32121121	50	59
32121122	50	74
32121123	50	69
32121131	51	53
32121132	51	68
32121133	51	63
32121211	58	56
32121212	58	71
32121213	58	66
32121221	60	71
32121222	60	86
32121223	60	81
32121231	63	65
32121232	63	80
32121233	63	75
32121311	52	51
32121312	52	66
32121313	52	61
32121321	56	66
32121322	56	81
32121323	56	76
32121331	53	60
32121332	53	75
32121333	53	70
32122111	49	59
32122112	49	44
32122113	49	57
32122121	53	44
32122122	53	29
32122123	53	42
32122131	54	58
32122132	54	43
32122133	54	56
32122211	35	47
32122212	35	32
32122213	35	45
32122221	37	32
32122222	37	17
32122223	37	30
32122231	40	46
32122232	40	31
32122233	40	44
32122311	57	62
32122312	57	47
32122313	57	60
32122321	61	47
32122322	61	32
32122323	61	45
32122331	58	61
32122332	58	46
32122333	58	59
32123111	51	57
32123112	51	60
32123113	51	47
32123121	55	62
32123122	55	65
