# chimera	E	m
22321221	8	32
22321222	8	34
22321223	8	29
22321231	8	27
22321232	8	29
22321233	8	24
22321311	8	24
22321312	8	26
22321313	8	21
22321321	8	27
22321322	8	29
22321323	8	24
22321331	8	22
22321332	8	24
22321333	8	19
22322111	8	30
22322112	8	32
22322113	8	27
22322121	8	33
22322122	8	35
22322123	8	30
22322131	8	28
22322132	8	30
22322133	8	25
22322211	8	30
22322212	8	32
22322213	8	27
22322221	8	33
22322222	8	35
22322223	8	30
22322231	8	28
22322232	8	30
22322233	8	25
22322311	8	25
22322312	8	27
22322313	8	22
22322321	8	28
22322322	8	30
22322323	8	25
22322331	8	23
22322332	8	25
22322333	8	20
22323111	8	25
22323112	8	27
22323113	8	22
22323121	8	28
22323122	8	30
22323123	8	25
22323131	8	23
22323132	8	25
22323133	8	20
22323211	8	25
22323212	8	27
22323213	8	22
22323221	8	28
22323222	8	30
22323223	8	25
22323231	8	23
22323232	8	25
22323233	8	20
22323311	8	20
22323312	8	22
22323313	8	17
22323321	8	23
22323322	8	25
22323323	8	20
22323331	8	18
22323332	8	20
22323333	8	15
22331111	7	24
22331112	7	26
22331113	7	21
22331121	7	27
22331122	7	29
22331123	7	24
22331131	7	22
22331132	7	24
22331133	7	19
22331211	7	24
22331212	7	26
22331213	7	21
22331221	7	27
22331222	7	29
22331223	7	24
22331231	7	22
22331232	7	24
22331233	7	19
22331311	7	19
22331312	7	21
22331313	7	16
22331321	7	22
22331322	7	24
22331323	7	19
22331331	7	17
22331332	7	19
22331333	7	14
22332111	7	25
22332112	7	27
22332113	7	22
22332121	7	28
22332122	7	30
22332123	7	25
22332131	7	23
22332132	7	25
22332133	7	20
22332211	7	25
22332212	7	27
22332213	7	22
22332221	7	28
22332222	7	30
22332223	7	25
22332231	7	23
22332232	7	25
22332233	7	20
22332311	7	20
22332312	7	22
22332313	7	17
22332321	7	23
22332322	7	25
22332323	7	20
22332331	7	18
22332332	7	20
22332333	7	15
22333111	7	20
22333112	7	22
22333113	7	17
22333121	7	23
22333122	7	25
22333123	7	20
22333131	7	18
22333132	7	20
22333133	7	15
22333211	7	20
22333212	7	22
22333213	7	17
22333221	7	23
22333222	7	25
22333223	7	20
22333231	7	18
22333232	7	20
22333233	7	15
22333311	7	15
22333312	7	17
22333313	7	12
22333321	7	18
22333322	7	20
22333323	7	15
22333331	7	13
22333332	7	15
22333333	7	10
23111111	7	5
23111112	7	9
23111113	7	8
23111121	7	10
23111122	7	14
23111123	7	13
23111131	7	7
23111132	7	11
23111133	7	10
23111211	7	9
23111212	7	13
23111213	7	12
23111221	7	14
23111222	7	18
23111223	7	17
23111231	7	11
23111232	7	15
23111233	7	14
23111311	7	10
23111312	7	14
23111313	7	13
23111321	7	15
23111322	7	19
23111323	7	18
23111331	7	12
23111332	7	16
23111333	7	15
23112111	7	10
23112112	7	14
23112113	7	13
23112121	7	15
23112122	7	19
23112123	7	18
23112131	7	12
23112132	7	16
23112133	7	15
23112211	7	14
23112212	7	18
23112213	7	17
23112221	7	19
23112222	7	23
23112223	7	22
23112231	7	16
23112232	7	20
23112233	7	19
23112311	7	15
23112312	7	19
23112313	7	18
23112321	7	20
23112322	7	24
23112323	7	23
23112331	7	17
23112332	7	21
23112333	7	20
23113111	7	9
23113112	7	13
23113113	7	12
23113121	7	14
23113122	7	18
23113123	7	17
23113131	7	11
23113132	7	15
23113133	7	14
23113211	7	13
23113212	7	17
23113213	7	16
23113221	7	18
23113222	7	22
23113223	7	21
23113231	7	15
23113232	7	19
23113233	7	18
23113311	7	14
23113312	7	18
23113313	7	17
23113321	7	19
23113322	7	23
23113323	7	22
23113331	7	16
23113332	7	20
23113333	7	19
23121111	8	9
23121112	8	13
23121113	8	12
23121121	8	14
23121122	8	18
23121123	8	17
23121131	8	11
23121132	8	15
23121133	8	14
23121211	8	13
23121212	8	17
23121213	8	16
23121221	8	18
23121222	8	22
23121223	8	21
23121231	8	15
23121232	8	19
23121233	8	18
23121311	8	14
23121312	8	18
23121313	8	17
23121321	8	19
23121322	8	23
23121323	8	22
23121331	8	16
23121332	8	20
23121333	8	19
23122111	8	14
23122112	8	18
23122113	8	17
23122121	8	19
23122122	8	23
23122123	8	22
23122131	8	16
23122132	8	20
23122133	8	19
23122211	8	18
23122212	8	22
23122213	8	21
23122221	8	23
23122222	8	27
23122223	8	26
23122231	8	20
23122232	8	24
23122233	8	23
23122311	8	19
23122312	8	23
23122313	8	22
23122321	8	24
23122322	8	28
23122323	8	27
23122331	8	21
23122332	8	25
23122333	8	24
23123111	8	13
23123112	8	17
23123113	8	16
23123121	8	18
23123122	8	22
23123123	8	21
23123131	8	15
23123132	8	19
23123133	8	18
23123211	8	17
23123212	8	21
23123213	8	20
23123221	8	22
23123222	8	26
23123223	8	25
23123231	8	19
23123232	8	23
23123233	8	22
23123311	8	18
23123312	8	22
23123313	8	21
23123321	8	23
23123322	8	27
23123323	8	26
23123331	8	20
23123332	8	24
23123333	8	23
23131111	7	7
23131112	7	11
23131113	7	10
23131121	7	12
23131122	7	16
23131123	7	15
23131131	7	9
23131132	7	13
23131133	7	12
23131211	7	11
23131212	7	15
23131213	7	14
23131221	7	16
23131222	7	20
23131223	7	19
23131231	7	13
23131232	7	17
23131233	7	16
23131311	7	12
23131312	7	16
23131313	7	15
23131321	7	17
23131322	7	21
23131323	7	20
23131331	7	14
23131332	7	18
23131333	7	17
23132111	7	12
23132112	7	16
23132113	7	15
23132121	7	17
23132122	7	21
23132123	7	20
23132131	7	14
23132132	7	18
23132133	7	17
23132211	7	16
23132212	7	20
23132213	7	19
23132221	7	21
23132222	7	25
23132223	7	24
23132231	7	18
23132232	7	22
23132233	7	21
23132311	7	17
23132312	7	21
23132313	7	20
23132321	7	22
23132322	7	26
23132323	7	25
23132331	7	19
23132332	7	23
23132333	7	22
23133111	7	11
23133112	7	15
23133113	7	14
23133121	7	16
23133122	7	20
23133123	7	19
23133131	7	13
23133132	7	17
23133133	7	16
23133211	7	15
23133212	7	19
23133213	7	18
23133221	7	20
23133222	7	24
23133223	7	23
23133231	7	17
23133232	7	21
23133233	7	20
23133311	7	16
23133312	7	20
23133313	7	19
23133321	7	21
23133322	7	25
23133323	7	24
23133331	7	18
23133332	7	22
23133333	7	21
23211111	11	27
23211112	11	23
23211113	11	28
23211121	11	22
23211122	11	18
23211123	11	23
23211131	11	27
23211132	11	23
23211133	11	28
23211211	11	23
23211212	11	19
23211213	11	24
23211221	11	18
23211222	11	14
23211223	11	19
23211231	11	23
23211232	11	19
23211233	11	24
23211311	11	28
23211312	11	24
23211313	11	29
23211321	11	23
23211322	11	19
23211323	11	24
23211331	11	28
23211332	11	24
23211333	11	29
23212111	11	22
23212112	11	18
23212113	11	23
23212121	11	17
23212122	11	13
23212123	11	18
23212131	11	22
23212132	11	18
23212133	11	23
23212211	11	18
23212212	11	14
23212213	11	19
23212221	11	13
23212222	11	9
23212223	11	14
23212231	11	18
23212232	11	14
23212233	11	19
23212311	11	23
23212312	11	19
23212313	11	24
23212321	11	18
23212322	11	14
23212323	11	19
23212331	11	23
23212332	11	19
23212333	11	24
23213111	11	27
23213112	11	23
23213113	11	28
23213121	11	22
23213122	11	18
23213123	11	23
23213131	11	27
23213132	11	23
23213133	11	28
23213211	11	23
23213212	11	19
23213213	11	24
23213221	11	18
23213222	11	14
23213223	11	19
23213231	11	23
23213232	11	19
23213233	11	24
23213311	11	28
23213312	11	24
23213313	11	29
23213321	11	23
23213322	11	19
23213323	11	24
23213331	11	28
23213332	11	24
23213333	11	29
23221111	10	23
23221112	10	19
23221113	10	24
23221121	10	18
23221122	10	14
23221123	10	19
23221131	10	23
23221132	10	19
23221133	10	24
23221211	10	19
23221212	10	15
23221213	10	20
23221221	10	14
23221222	10	10
23221223	10	15
23221231	10	19
23221232	10	15
23221233	10	20
23221311	10	24
23221312	10	20
23221313	10	25
23221321	10	19
23221322	10	15
23221323	10	20
23221331	10	24
23221332	10	20
23221333	10	25
23222111	10	18
23222112	10	14
23222113	10	19
23222121	10	13
23222122	10	9
23222123	10	14
23222131	10	18
23222132	10	14
23222133	10	19
23222211	10	14
23222212	10	10
23222213	10	15
23222221	10	9
23222222	10	5
23222223	10	10
23222231	10	14
23222232	10	10
23222233	10	15
23222311	10	19
23222312	10	15
23222313	10	20
23222321	10	14
23222322	10	10
23222323	10	15
23222331	10	19
23222332	10	15
23222333	10	20
23223111	10	23
23223112	10	19
23223113	10	24
23223121	10	18
23223122	10	14
23223123	10	19
23223131	10	23
23223132	10	19
23223133	10	24
23223211	10	19
23223212	10	15
23223213	10	20
23223221	10	14
23223222	10	10
23223223	10	15
23223231	10	19
23223232	10	15
23223233	10	20
23223311	10	24
23223312	10	20
23223313	10	25
23223321	10	19
23223322	10	15
23223323	10	20
23223331	10	24
23223332	10	20
23223333	10	25
23231111	11	28
23231112	11	24
23231113	11	29
23231121	11	23
23231122	11	19
23231123	11	24
23231131	11	28
23231132	11	24
23231133	11	29
23231211	11	24
23231212	11	20
23231213	11	25
23231221	11	19
23231222	11	15
23231223	11	20
23231231	11	24
23231232	11	20
23231233	11	25
23231311	11	29
23231312	11	25
23231313	11	30
23231321	11	24
23231322	11	20
23231323	11	25
23231331	11	29
23231332	11	25
23231333	11	30
23232111	11	23
23232112	11	19
23232113	11	24
23232121	11	18
23232122	11	14
23232123	11	19
23232131	11	23
23232132	11	19
23232133	11	24
23232211	11	19
23232212	11	15
23232213	11	20
23232221	11	14
23232222	11	10
23232223	11	15
23232231	11	19
23232232	11	15
23232233	11	20
23232311	11	24
23232312	11	20
23232313	11	25
23232321	11	19
23232322	11	15
23232323	11	20
23232331	11	24
23232332	11	20
23232333	11	25
23233111	11	28
23233112	11	24
23233113	11	29
23233121	11	23
23233122	11	19
23233123	11	24
23233131	11	28
23233132	11	24
23233133	11	29
23233211	11	24
23233212	11	20
23233213	11	25
23233221	11	19
23233222	11	15
23233223	11	20
23233231	11	24
23233232	11	20
23233233	11	25
23233311	11	29
23233312	11	25
23233313	11	30
23233321	11	24
23233322	11	20
23233323	11	25
23233331	11	29
23233332	11	25
23233333	11	30
23311111	0	21
23311112	0	23
23311113	0	18
23311121	0	24
23311122	0	26
23311123	0	21
23311131	0	19
23311132	0	21
23311133	0	16
23311211	0	21
23311212	0	23
23311213	0	18
23311221	0	24
23311222	0	26
23311223	0	21
23311231	0	19
23311232	0	21
23311233	0	16
23311311	0	16
23311312	0	18
23311313	0	13
23311321	0	19
23311322	0	21
23311323	0	16
23311331	0	14
23311332	0	16
23311333	0	11
23312111	0	22
23312112	0	24
23312113	0	19
23312121	0	25
23312122	0	27
23312123	0	22
23312131	0	20
23312132	0	22
23312133	0	17
23312211	0	22
23312212	0	24
23312213	0	19
23312221	0	25
23312222	0	27
23312223	0	22
23312231	0	20
23312232	0	22
23312233	0	17
23312311	0	17
23312312	0	19
23312313	0	14
23312321	0	20
23312322	0	22
23312323	0	17
23312331	0	15
23312332	0	17
23312333	0	12
23313111	0	17
23313112	0	19
23313113	0	14
23313121	0	20
23313122	0	22
23313123	0	17
23313131	0	15
23313132	0	17
23313133	0	12
23313211	0	17
23313212	0	19
23313213	0	14
23313221	0	20
23313222	0	22
23313223	0	17
23313231	0	15
23313232	0	17
23313233	0	12
23313311	0	12
23313312	0	14
23313313	0	9
23313321	0	15
23313322	0	17
23313323	0	12
23313331	0	10
23313332	0	12
23313333	0	7
23321111	1	24
23321112	1	26
23321113	1	21
23321121	1	27
23321122	1	29
23321123	1	24
23321131	1	22
23321132	1	24
23321133	1	19
23321211	1	24
23321212	1	26
23321213	1	21
23321221	1	27
23321222	1	29
23321223	1	24
23321231	1	22
23321232	1	24
23321233	1	19
23321311	1	19
23321312	1	21
23321313	1	16
23321321	1	22
23321322	1	24
23321323	1	19
23321331	1	17
23321332	1	19
23321333	1	14
23322111	1	25
23322112	1	27
23322113	1	22
23322121	1	28
23322122	1	30
23322123	1	25
23322131	1	23
23322132	1	25
23322133	1	20
23322211	1	25
23322212	1	27
23322213	1	22
23322221	1	28
23322222	1	30
23322223	1	25
23322231	1	23
23322232	1	25
23322233	1	20
23322311	1	20
23322312	1	22
23322313	1	17
23322321	1	23
23322322	1	25
23322323	1	20
23322331	1	18
23322332	1	20
23322333	1	15
23323111	1	20
23323112	1	22
23323113	1	17
23323121	1	23
23323122	1	25
23323123	1	20
23323131	1	18
23323132	1	20
23323133	1	15
23323211	1	20
23323212	1	22
23323213	1	17
23323221	1	23
23323222	1	25
23323223	1	20
23323231	1	18
23323232	1	20
23323233	1	15
23323311	1	15
23323312	1	17
23323313	1	12
23323321	1	18
23323322	1	20
23323323	1	15
23323331	1	13
23323332	1	15
23323333	1	10
23331111	0	19
23331112	0	21
23331113	0	16
23331121	0	22
23331122	0	24
23331123	0	19
23331131	0	17
23331132	0	19
23331133	0	14
23331211	0	19
23331212	0	21
23331213	0	16
23331221	0	22
23331222	0	24
23331223	0	19
23331231	0	17
23331232	0	19
23331233	0	14
23331311	0	14
23331312	0	16
23331313	0	11
23331321	0	17
23331322	0	19
23331323	0	14
23331331	0	12
23331332	0	14
23331333	0	9
23332111	0	20
23332112	0	22
23332113	0	17
23332121	0	23
23332122	0	25
23332123	0	20
23332131	0	18
23332132	0	20
23332133	0	15
23332211	0	20
23332212	0	22
23332213	0	17
23332221	0	23
23332222	0	25
23332223	0	20
23332231	0	18
23332232	0	20
23332233	0	15
23332311	0	15
23332312	0	17
23332313	0	12
23332321	0	18
23332322	0	20
23332323	0	15
23332331	0	13
23332332	0	15
23332333	0	10
23333111	0	15
23333112	0	17
23333113	0	12
23333121	0	18
23333122	0	20
23333123	0	15
23333131	0	13
23333132	0	15
23333133	0	10
23333211	0	15
23333212	0	17
23333213	0	12
23333221	0	18
23333222	0	20
23333223	0	15
23333231	0	13
23333232	0	15
23333233	0	10
23333311	0	10
23333312	0	12
23333313	0	7
23333321	0	13
23333322	0	15
23333323	0	10
23333331	0	8
23333332	0	10
23333333	0	5
31111111	0	5
31111112	0	9
31111113	0	8
31111121	0	10
31111122	0	14
31111123	0	13
31111131	0	7
31111132	0	11
31111133	0	10
31111211	0	9
31111212	0	13
31111213	0	12
31111221	0	14
31111222	0	18
31111223	0	17
31111231	0	11
31111232	0	15
31111233	0	14
31111311	0	10
31111312	0	14
31111313	0	13
31111321	0	15
31111322	0	19
31111323	0	18
31111331	0	12
31111332	0	16
31111333	0	15
31112111	0	10
31112112	0	14
31112113	0	13
31112121	0	15
31112122	0	19
31112123	0	18
31112131	0	12
31112132	0	16
31112133	0	15
31112211	0	14
31112212	0	18
31112213	0	17
31112221	0	19
31112222	0	23
31112223	0	22
31112231	0	16
31112232	0	20
31112233	0	19
31112311	0	15
31112312	0	19
31112313	0	18
31112321	0	20
31112322	0	24
31112323	0	23
31112331	0	17
31112332	0	21
31112333	0	20
31113111	0	9
31113112	0	13
31113113	0	12
31113121	0	14
31113122	0	18
31113123	0	17
31113131	0	11
31113132	0	15
31113133	0	14
31113211	0	13
31113212	0	17
31113213	0	16
31113221	0	18
31113222	0	22
31113223	0	21
31113231	0	15
31113232	0	19
31113233	0	18
31113311	0	14
31113312	0	18
31113313	0	17
31113321	0	19
31113322	0	23
31113323	0	22
31113331	0	16
31113332	0	20
31113333	0	19
31121111	1	9
31121112	1	13
31121113	1	12
31121121	1	14
31121122	1	18
31121123	1	17
31121131	1	11
31121132	1	15
31121133	1	14
31121211	1	13
31121212	1	17
31121213	1	16
31121221	1	18
31121222	1	22
31121223	1	21
31121231	1	15
31121232	1	19
31121233	1	18
31121311	1	14
31121312	1	18
31121313	1	17
31121321	1	19
31121322	1	23
31121323	1	22
31121331	1	16
31121332	1	20
31121333	1	19
31122111	1	14
31122112	1	18
31122113	1	17
31122121	1	19
31122122	1	23
31122123	1	22
31122131	1	16
31122132	1	20
31122133	1	19
31122211	1	18
31122212	1	22
31122213	1	21
31122221	1	23
31122222	1	27
31122223	1	26
31122231	1	20
31122232	1	24
31122233	1	23
31122311	1	19
31122312	1	23
31122313	1	22
31122321	1	24
31122322	1	28
31122323	1	27
31122331	1	21
31122332	1	25
31122333	1	24
31123111	1	13
31123112	1	17
31123113	1	16
31123121	1	18
31123122	1	22
31123123	1	21
31123131	1	15
31123132	1	19
31123133	1	18
31123211	1	17
31123212	1	21
31123213	1	20
31123221	1	22
31123222	1	26
31123223	1	25
31123231	1	19
31123232	1	23
31123233	1	22
31123311	1	18
31123312	1	22
31123313	1	21
31123321	1	23
31123322	1	27
31123323	1	26
31123331	1	20
31123332	1	24
31123333	1	23
31131111	0	7
31131112	0	11
31131113	0	10
31131121	0	12
31131122	0	16
31131123	0	15
31131131	0	9
31131132	0	13
31131133	0	12
31131211	0	11
31131212	0	15
31131213	0	14
31131221	0	16
31131222	0	20
31131223	0	19
31131231	0	13
31131232	0	17
31131233	0	16
31131311	0	12
31131312	0	16
31131313	0	15
31131321	0	17
31131322	0	21
31131323	0	20
31131331	0	14
31131332	0	18
31131333	0	17
31132111	0	12
31132112	0	16
31132113	0	15
31132121	0	17
31132122	0	21
31132123	0	20
31132131	0	14
31132132	0	18
31132133	0	17
31132211	0	16
31132212	0	20
31132213	0	19
31132221	0	21
31132222	0	25
31132223	0	24
31132231	0	18
31132232	0	22
31132233	0	21
31132311	0	17
31132312	0	21
31132313	0	20
31132321	0	22
31132322	0	26
31132323	0	25
31132331	0	19
31132332	0	23
31132333	0	22
31133111	0	11
31133112	0	15
31133113	0	14
31133121	0	16
31133122	0	20
31133123	0	19
31133131	0	13
31133132	0	17
31133133	0	16
31133211	0	15
31133212	0	19
31133213	0	18
31133221	0	20
31133222	0	24
31133223	0	23
31133231	0	17
31133232	0	21
31133233	0	20
31133311	0	16
31133312	0	20
31133313	0	19
31133321	0	21
31133322	0	25
31133323	0	24
31133331	0	18
31133332	0	22
31133333	0	21
31211111	1	27
31211112	1	23
31211113	1	28
31211121	1	22
31211122	1	18
31211123	1	23
31211131	1	27
31211132	1	23
31211133	1	28
31211211	1	23
31211212	1	19
31211213	1	24
31211221	1	18
31211222	1	14
31211223	1	19
31211231	1	23
31211232	1	19
31211233	1	24
31211311	1	28
31211312	1	24
31211313	1	29
31211321	1	23
31211322	1	19
31211323	1	24
31211331	1	28
31211332	1	24
31211333	1	29
31212111	1	22
31212112	1	18
31212113	1	23
31212121	1	17
31212122	1	13
31212123	1	18
31212131	1	22
31212132	1	18
31212133	1	23
31212211	1	18
31212212	1	14
31212213	1	19
31212221	1	13
31212222	1	9
31212223	1	14
31212231	1	18
31212232	1	14
31212233	1	19
31212311	1	23
31212312	1	19
31212313	1	24
31212321	1	18
31212322	1	14
31212323	1	19
31212331	1	23
31212332	1	19
31212333	1	24
31213111	1	27
31213112	1	23
31213113	1	28
31213121	1	22
31213122	1	18
31213123	1	23
31213131	1	27
31213132	1	23
31213133	1	28
31213211	1	23
31213212	1	19
31213213	1	24
31213221	1	18
31213222	1	14
31213223	1	19
31213231	1	23
31213232	1	19
31213233	1	24
31213311	1	28
31213312	1	24
31213313	1	29
31213321	1	23
31213322	1	19
31213323	1	24
31213331	1	28
31213332	1	24
31213333	1	29
31221111	0	23
31221112	0	19
31221113	0	24
31221121	0	18
31221122	0	14
31221123	0	19
31221131	0	23
31221132	0	19
31221133	0	24
31221211	0	19
31221212	0	15
31221213	0	20
31221221	0	14
31221222	0	10
31221223	0	15
31221231	0	19
31221232	0	15
31221233	0	20
31221311	0	24
31221312	0	20
31221313	0	25
31221321	0	19
31221322	0	15
31221323	0	20
31221331	0	24
31221332	0	20
31221333	0	25
31222111	0	18
31222112	0	14
31222113	0	19
31222121	0	13
31222122	0	9
31222123	0	14
31222131	0	18
31222132	0	14
31222133	0	19
31222211	0	14
31222212	0	10
31222213	0	15
31222221	0	9
31222222	0	5
31222223	0	10
31222231	0	14
31222232	0	10
31222233	0	15
31222311	0	19
31222312	0	15
31222313	0	20
31222321	0	14
31222322	0	10
31222323	0	15
31222331	0	19
31222332	0	15
31222333	0	20
31223111	0	23
31223112	0	19
31223113	0	24
31223121	0	18
31223122	0	14
31223123	0	19
31223131	0	23
31223132	0	19
31223133	0	24
31223211	0	19
31223212	0	15
31223213	0	20
31223221	0	14
31223222	0	10
31223223	0	15
31223231	0	19
31223232	0	15
31223233	0	20
31223311	0	24
31223312	0	20
31223313	0	25
31223321	0	19
31223322	0	15
31223323	0	20
31223331	0	24
31223332	0	20
31223333	0	25
31231111	1	28
31231112	1	24
31231113	1	29
31231121	1	23
31231122	1	19
31231123	1	24
31231131	1	28
31231132	1	24
31231133	1	29
31231211	1	24
31231212	1	20
31231213	1	25
31231221	1	19
31231222	1	15
31231223	1	20
31231231	1	24
31231232	1	20
31231233	1	25
31231311	1	29
31231312	1	25
31231313	1	30
31231321	1	24
31231322	1	20
31231323	1	25
31231331	1	29
31231332	1	25
31231333	1	30
31232111	1	23
31232112	1	19
31232113	1	24
31232121	1	18
31232122	1	14
31232123	1	19
31232131	1	23
31232132	1	19
31232133	1	24
31232211	1	19
31232212	1	15
31232213	1	20
31232221	1	14
31232222	1	10
31232223	1	15
31232231	1	19
31232232	1	15
31232233	1	20
31232311	1	24
31232312	1	20
31232313	1	25
31232321	1	19
31232322	1	15
31232323	1	20
31232331	1	24
31232332	1	20
31232333	1	25
31233111	1	28
31233112	1	24
31233113	1	29
31233121	1	23
31233122	1	19
31233123	1	24
31233131	1	28
31233132	1	24
31233133	1	29
31233211	1	24
31233212	1	20
31233213	1	25
31233221	1	19
31233222	1	15
31233223	1	20
31233231	1	24
31233232	1	20
31233233	1	25
31233311	1	29
31233312	1	25
31233313	1	30
31233321	1	24
31233322	1	20
31233323	1	25
31233331	1	29
31233332	1	25
31233333	1	30
31311111	7	21
31311112	7	23
31311113	7	18
31311121	7	24
31311122	7	26
31311123	7	21
31311131	7	19
31311132	7	21
31311133	7	16
31311211	7	21
31311212	7	23
31311213	7	18
31311221	7	24
31311222	7	26
31311223	7	21
31311231	7	19
31311232	7	21
31311233	7	16
31311311	7	16
31311312	7	18
31311313	7	13
31311321	7	19
31311322	7	21
31311323	7	16
31311331	7	14
31311332	7	16
31311333	7	11
31312111	7	22
31312112	7	24
31312113	7	19
31312121	7	25
31312122	7	27
31312123	7	22
31312131	7	20
31312132	7	22
31312133	7	17
31312211	7	22
31312212	7	24
31312213	7	19
31312221	7	25
31312222	7	27
31312223	7	22
31312231	7	20
31312232	7	22
31312233	7	17
31312311	7	17
31312312	7	19
31312313	7	14
31312321	7	20
31312322	7	22
31312323	7	17
31312331	7	15
31312332	7	17
31312333	7	12
31313111	7	17
31313112	7	19
31313113	7	14
31313121	7	20
31313122	7	22
31313123	7	17
31313131	7	15
31313132	7	17
31313133	7	12
31313211	7	17
31313212	7	19
31313213	7	14
31313221	7	20
31313222	7	22
31313223	7	17
31313231	7	15
31313232	7	17
31313233	7	12
31313311	7	12
31313312	7	14
31313313	7	9
31313321	7	15
31313322	7	17
31313323	7	12
31313331	7	10
31313332	7	12
31313333	7	7
31321111	8	24
31321112	8	26
31321113	8	21
31321121	8	27
31321122	8	29
31321123	8	24
31321131	8	22
31321132	8	24
31321133	8	19
31321211	8	24
31321212	8	26
31321213	8	21
31321221	8	27
31321222	8	29
31321223	8	24
31321231	8	22
31321232	8	24
31321233	8	19
31321311	8	19
31321312	8	21
31321313	8	16
31321321	8	22
31321322	8	24
31321323	8	19
31321331	8	17
31321332	8	19
31321333	8	14
31322111	8	25
31322112	8	27
31322113	8	22
31322121	8	28
31322122	8	30
31322123	8	25
31322131	8	23
31322132	8	25
31322133	8	20
31322211	8	25
31322212	8	27
31322213	8	22
31322221	8	28
31322222	8	30
31322223	8	25
31322231	8	23
31322232	8	25
31322233	8	20
31322311	8	20
31322312	8	22
31322313	8	17
31322321	8	23
31322322	8	25
31322323	8	20
31322331	8	18
31322332	8	20
31322333	8	15
31323111	8	20
31323112	8	22
31323113	8	17
31323121	8	23
31323122	8	25
31323123	8	20
31323131	8	18
31323132	8	20
31323133	8	15
31323211	8	20
31323212	8	22
31323213	8	17
31323221	8	23
31323222	8	25
31323223	8	20
31323231	8	18
31323232	8	20
31323233	8	15
31323311	8	15
31323312	8	17
31323313	8	12
31323321	8	18
31323322	8	20
31323323	8	15
31323331	8	13
31323332	8	15
31323333	8	10
31331111	7	19
31331112	7	21
31331113	7	16
31331121	7	22
31331122	7	24
31331123	7	19
31331131	7	17
31331132	7	19
31331133	7	14
31331211	7	19
31331212	7	21
31331213	7	16
31331221	7	22
31331222	7	24
31331223	7	19
31331231	7	17
31331232	7	19
31331233	7	14
31331311	7	14
31331312	7	16
31331313	7	11
31331321	7	17
31331322	7	19
31331323	7	14
31331331	7	12
31331332	7	14
31331333	7	9
31332111	7	20
31332112	7	22
31332113	7	17
31332121	7	23
31332122	7	25
31332123	7	20
31332131	7	18
31332132	7	20
31332133	7	15
31332211	7	20
31332212	7	22
31332213	7	17
31332221	7	23
31332222	7	25
31332223	7	20
31332231	7	18
31332232	7	20
31332233	7	15
31332311	7	15
31332312	7	17
31332313	7	12
31332321	7	18
31332322	7	20
31332323	7	15
31332331	7	13
31332332	7	15
31332333	7	10
31333111	7	15
31333112	7	17
31333113	7	12
31333121	7	18
31333122	7	20
31333123	7	15
31333131	7	13
31333132	7	15
31333133	7	10
31333211	7	15
31333212	7	17
31333213	7	12
31333221	7	18
31333222	7	20
31333223	7	15
31333231	7	13
31333232	7	15
31333233	7	10
31333311	7	10
31333312	7	12
31333313	7	7
31333321	7	13
31333322	7	15
31333323	7	10
31333331	7	8
31333332	7	10
31333333	7	5
32111111	0	5
32111112	0	9
32111113	0	8
32111121	0	10
32111122	0	14
32111123	0	13
32111131	0	7
32111132	0	11
32111133	0	10
32111211	0	9
32111212	0	13
32111213	0	12
32111221	0	14
32111222	0	18
32111223	0	17
32111231	0	11
32111232	0	15
32111233	0	14
32111311	0	10
32111312	0	14
32111313	0	13
32111321	0	15
32111322	0	19
32111323	0	18
32111331	0	12
32111332	0	16
32111333	0	15
32112111	0	10
32112112	0	14
32112113	0	13
32112121	0	15
32112122	0	19
32112123	0	18
32112131	0	12
32112132	0	16
32112133	0	15
32112211	0	14
32112212	0	18
32112213	0	17
32112221	0	19
32112222	0	23
32112223	0	22
32112231	0	16
32112232	0	20
32112233	0	19
32112311	0	15
32112312	0	19
32112313	0	18
32112321	0	20
32112322	0	24
32112323	0	23
32112331	0	17
32112332	0	21
32112333	0	20
32113111	0	9
32113112	0	13
32113113	0	12
32113121	0	14
32113122	0	18
32113123	0	17
32113131	0	11
32113132	0	15
32113133	0	14
32113211	0	13
32113212	0	17
32113213	0	16
32113221	0	18
32113222	0	22
32113223	0	21
32113231	0	15
32113232	0	19
32113233	0	18
32113311	0	14
32113312	0	18
32113313	0	17
32113321	0	19
32113322	0	23
32113323	0	22
32113331	0	16
32113332	0	20
32113333	0	19
32121111	1	9
32121112	1	13
32121113	1	12
32121121	1	14
32121122	1	18
32121123	1	17
32121131	1	11
32121132	1	15
32121133	1	14
32121211	1	13
32121212	1	17
32121213	1	16
32121221	1	18
32121222	1	22
32121223	1	21
32121231	1	15
32121232	1	19
32121233	1	18
32121311	1	14
32121312	1	18
32121313	1	17
32121321	1	19
32121322	1	23
32121323	1	22
32121331	1	16
32121332	1	20
32121333	1	19
32122111	1	14
32122112	1	18
32122113	1	17
32122121	1	19
32122122	1	23
32122123	1	22
32122131	1	16
32122132	1	20
32122133	1	19
32122211	1	18
32122212	1	22
32122213	1	21
32122221	1	23
32122222	1	27
32122223	1	26
32122231	1	20
32122232	1	24
32122233	1	23
32122311	1	19
32122312	1	23
32122313	1	22
32122321	1	24
32122322	1	28
32122323	1	27
32122331	1	21
32122332	1	25
32122333	1	24
32123111	1	13
32123112	1	17
32123113	1	16
32123121	1	18
32123122	1	22
