# chimera	E	m
22321221	49	68
22321222	49	78
22321223	49	83
22321231	49	74
22321232	49	84
22321233	49	89
22321311	50	64
22321312	50	74
22321313	50	79
22321321	50	73
22321322	50	83
22321323	50	88
22321331	50	79
22321332	50	89
22321333	50	94
22322111	31	40
22322112	31	30
22322113	31	43
22322121	31	31
22322122	31	21
22322123	31	34
22322131	31	45
22322132	31	35
22322133	31	48
22322211	33	33
22322212	33	23
22322213	33	36
22322221	33	24
22322222	33	14
22322223	33	27
22322231	33	38
22322232	33	28
22322233	33	41
22322311	34	48
22322312	34	38
22322313	34	51
22322321	34	39
22322322	34	29
22322323	34	42
22322331	34	53
22322332	34	43
22322333	34	56
22323111	32	71
22323112	32	69
22323113	32	56
22323121	32	70
22323122	32	68
22323123	32	55
22323131	32	56
22323132	32	54
22323133	32	41
22323211	35	74
22323212	35	72
22323213	35	59
22323221	35	73
22323222	35	71
22323223	35	58
22323231	35	59
22323232	35	57
22323233	35	44
22323311	25	59
22323312	25	57
22323313	25	44
22323321	25	58
22323322	25	56
22323323	25	43
22323331	25	44
22323332	25	42
22323333	25	29
22331111	50	53
22331112	50	63
22331113	50	68
22331121	50	62
22331122	50	72
22331123	50	77
22331131	50	68
22331132	50	78
22331133	50	83
22331211	52	60
22331212	52	70
22331213	52	75
22331221	52	69
22331222	52	79
22331223	52	84
22331231	52	75
22331232	52	85
22331233	52	90
22331311	53	65
22331312	53	75
22331313	53	80
22331321	53	74
22331322	53	84
22331323	53	89
22331331	53	80
22331332	53	90
22331333	53	95
22332111	38	53
22332112	38	43
22332113	38	56
22332121	38	44
22332122	38	34
22332123	38	47
22332131	38	58
22332132	38	48
22332133	38	61
22332211	40	46
22332212	40	36
22332213	40	49
22332221	40	37
22332222	40	27
22332223	40	40
22332231	40	51
22332232	40	41
22332233	40	54
22332311	41	61
22332312	41	51
22332313	41	64
22332321	41	52
22332322	41	42
22332323	41	55
22332331	41	66
22332332	41	56
22332333	41	69
22333111	27	58
22333112	27	56
22333113	27	43
22333121	27	57
22333122	27	55
22333123	27	42
22333131	27	43
22333132	27	41
22333133	27	28
22333211	30	61
22333212	30	59
22333213	30	46
22333221	30	60
22333222	30	58
22333223	30	45
22333231	30	46
22333232	30	44
22333233	30	31
22333311	20	46
22333312	20	44
22333313	20	31
22333321	20	45
22333322	20	43
22333323	20	30
22333331	20	31
22333332	20	29
22333333	20	16
23111111	41	32
23111112	41	42
23111113	41	47
23111121	41	41
23111122	41	51
23111123	41	56
23111131	41	47
23111132	41	57
23111133	41	62
23111211	42	39
23111212	42	49
23111213	42	54
23111221	42	48
23111222	42	58
23111223	42	63
23111231	42	54
23111232	42	64
23111233	42	69
23111311	48	44
23111312	48	54
23111313	48	59
23111321	48	53
23111322	48	63
23111323	48	68
23111331	48	59
23111332	48	69
23111333	48	74
23112111	38	56
23112112	38	46
23112113	38	59
23112121	38	47
23112122	38	37
23112123	38	50
23112131	38	61
23112132	38	51
23112133	38	64
23112211	39	49
23112212	39	39
23112213	39	52
23112221	39	40
23112222	39	30
23112223	39	43
23112231	39	54
23112232	39	44
23112233	39	57
23112311	45	64
23112312	45	54
23112313	45	67
23112321	45	55
23112322	45	45
23112323	45	58
23112331	45	69
23112332	45	59
23112333	45	72
23113111	58	73
23113112	58	71
23113113	58	58
23113121	58	72
23113122	58	70
23113123	58	57
23113131	58	58
23113132	58	56
23113133	58	43
23113211	60	76
23113212	60	74
23113213	60	61
23113221	60	75
23113222	60	73
23113223	60	60
23113231	60	61
23113232	60	59
23113233	60	46
23113311	55	61
23113312	55	59
23113313	55	46
23113321	55	60
23113322	55	58
23113323	55	45
23113331	55	46
23113332	55	44
23113333	55	31
23121111	41	44
23121112	41	54
23121113	41	59
23121121	41	53
23121122	41	63
23121123	41	68
23121131	41	59
23121132	41	69
23121133	41	74
23121211	42	51
23121212	42	61
23121213	42	66
23121221	42	60
23121222	42	70
23121223	42	75
23121231	42	66
23121232	42	76
23121233	42	81
23121311	48	56
23121312	48	66
23121313	48	71
23121321	48	65
23121322	48	75
23121323	48	80
23121331	48	71
23121332	48	81
23121333	48	86
23122111	26	44
23122112	26	34
23122113	26	47
23122121	26	35
23122122	26	25
23122123	26	38
23122131	26	49
23122132	26	39
23122133	26	52
23122211	27	37
23122212	27	27
23122213	27	40
23122221	27	28
23122222	27	18
23122223	27	31
23122231	27	42
23122232	27	32
23122233	27	45
23122311	33	52
23122312	33	42
23122313	33	55
23122321	33	43
23122322	33	33
23122323	33	46
23122331	33	57
23122332	33	47
23122333	33	60
23123111	49	73
23123112	49	71
23123113	49	58
23123121	49	72
23123122	49	70
23123123	49	57
23123131	49	58
23123132	49	56
23123133	49	43
23123211	51	76
23123212	51	74
23123213	51	61
23123221	51	75
23123222	51	73
23123223	51	60
23123231	51	61
23123232	51	59
23123233	51	46
23123311	46	61
23123312	46	59
23123313	46	46
23123321	46	60
23123322	46	58
23123323	46	45
23123331	46	46
23123332	46	44
23123333	46	31
23131111	41	45
23131112	41	55
23131113	41	60
23131121	41	54
23131122	41	64
23131123	41	69
23131131	41	60
23131132	41	70
23131133	41	75
23131211	42	52
23131212	42	62
23131213	42	67
23131221	42	61
23131222	42	71
23131223	42	76
23131231	42	67
23131232	42	77
23131233	42	82
23131311	48	57
23131312	48	67
23131313	48	72
23131321	48	66
23131322	48	76
23131323	48	81
23131331	48	72
23131332	48	82
23131333	48	87
23132111	30	57
23132112	30	47
23132113	30	60
23132121	30	48
23132122	30	38
23132123	30	51
23132131	30	62
23132132	30	52
23132133	30	65
23132211	31	50
23132212	31	40
23132213	31	53
23132221	31	41
23132222	31	31
23132223	31	44
23132231	31	55
23132232	31	45
23132233	31	58
23132311	37	65
23132312	37	55
23132313	37	68
23132321	37	56
23132322	37	46
23132323	37	59
23132331	37	70
23132332	37	60
23132333	37	73
23133111	41	60
23133112	41	58
23133113	41	45
23133121	41	59
23133122	41	57
23133123	41	44
23133131	41	45
23133132	41	43
23133133	41	30
23133211	43	63
23133212	43	61
23133213	43	48
23133221	43	62
23133222	43	60
23133223	43	47
23133231	43	48
23133232	43	46
23133233	43	33
23133311	38	48
23133312	38	46
23133313	38	33
23133321	38	47
23133322	38	45
23133323	38	32
23133331	38	33
23133332	38	31
23133333	38	18
23211111	49	38
23211112	49	48
23211113	49	53
23211121	49	47
23211122	49	57
23211123	49	62
23211131	49	53
23211132	49	63
23211133	49	68
23211211	50	45
23211212	50	55
23211213	50	60
23211221	50	54
23211222	50	64
23211223	50	69
23211231	50	60
23211232	50	70
23211233	50	75
23211311	56	50
23211312	56	60
23211313	56	65
23211321	56	59
23211322	56	69
23211323	56	74
23211331	56	65
23211332	56	75
23211333	56	80
23212111	44	50
23212112	44	40
23212113	44	53
23212121	44	41
23212122	44	31
23212123	44	44
23212131	44	55
23212132	44	45
23212133	44	58
23212211	45	43
23212212	45	33
23212213	45	46
23212221	45	34
23212222	45	24
23212223	45	37
23212231	45	48
23212232	45	38
23212233	45	51
23212311	51	58
23212312	51	48
23212313	51	61
23212321	51	49
23212322	51	39
23212323	51	52
23212331	51	63
23212332	51	53
23212333	51	66
23213111	64	73
23213112	64	71
23213113	64	58
23213121	64	72
23213122	64	70
23213123	64	57
23213131	64	58
23213132	64	56
23213133	64	43
23213211	66	76
23213212	66	74
23213213	66	61
23213221	66	75
23213222	66	73
23213223	66	60
23213231	66	61
23213232	66	59
23213233	66	46
23213311	61	61
23213312	61	59
23213313	61	46
23213321	61	60
23213322	61	58
23213323	61	45
23213331	61	46
23213332	61	44
23213333	61	31
23221111	35	50
23221112	35	60
23221113	35	65
23221121	35	59
23221122	35	69
23221123	35	74
23221131	35	65
23221132	35	75
23221133	35	80
23221211	36	57
23221212	36	67
23221213	36	72
23221221	36	66
23221222	36	76
23221223	36	81
23221231	36	72
23221232	36	82
23221233	36	87
23221311	42	62
23221312	42	72
23221313	42	77
23221321	42	71
23221322	42	81
23221323	42	86
23221331	42	77
23221332	42	87
23221333	42	92
23222111	18	38
23222112	18	28
23222113	18	41
23222121	18	29
23222122	18	19
23222123	18	32
23222131	18	43
23222132	18	33
23222133	18	46
23222211	19	31
23222212	19	21
23222213	19	34
23222221	19	22
23222222	19	12
23222223	19	25
23222231	19	36
23222232	19	26
23222233	19	39
23222311	25	46
23222312	25	36
23222313	25	49
23222321	25	37
23222322	25	27
23222323	25	40
23222331	25	51
23222332	25	41
23222333	25	54
23223111	41	73
23223112	41	71
23223113	41	58
23223121	41	72
23223122	41	70
23223123	41	57
23223131	41	58
23223132	41	56
23223133	41	43
23223211	43	76
23223212	43	74
23223213	43	61
23223221	43	75
23223222	43	73
23223223	43	60
23223231	43	61
23223232	43	59
23223233	43	46
23223311	38	61
23223312	38	59
23223313	38	46
23223321	38	60
23223322	38	58
23223323	38	45
23223331	38	46
23223332	38	44
23223333	38	31
23231111	42	51
23231112	42	61
23231113	42	66
23231121	42	60
23231122	42	70
23231123	42	75
23231131	42	66
23231132	42	76
23231133	42	81
23231211	43	58
23231212	43	68
23231213	43	73
23231221	43	67
23231222	43	77
23231223	43	82
23231231	43	73
23231232	43	83
23231233	43	88
23231311	49	63
23231312	49	73
23231313	49	78
23231321	49	72
23231322	49	82
23231323	49	87
23231331	49	78
23231332	49	88
23231333	49	93
23232111	29	51
23232112	29	41
23232113	29	54
23232121	29	42
23232122	29	32
23232123	29	45
23232131	29	56
23232132	29	46
23232133	29	59
23232211	30	44
23232212	30	34
23232213	30	47
23232221	30	35
23232222	30	25
23232223	30	38
23232231	30	49
23232232	30	39
23232233	30	52
23232311	36	59
23232312	36	49
23232313	36	62
23232321	36	50
23232322	36	40
23232323	36	53
23232331	36	64
23232332	36	54
23232333	36	67
23233111	40	60
23233112	40	58
23233113	40	45
23233121	40	59
23233122	40	57
23233123	40	44
23233131	40	45
23233132	40	43
23233133	40	30
23233211	42	63
23233212	42	61
23233213	42	48
23233221	42	62
23233222	42	60
23233223	42	47
23233231	42	48
23233232	42	46
23233233	42	33
23233311	37	48
23233312	37	46
23233313	37	33
23233321	37	47
23233322	37	45
23233323	37	32
23233331	37	33
23233332	37	31
23233333	37	18
23311111	56	46
23311112	56	56
23311113	56	61
23311121	56	55
23311122	56	65
23311123	56	70
23311131	56	61
23311132	56	71
23311133	56	76
23311211	60	53
23311212	60	63
23311213	60	68
23311221	60	62
23311222	60	72
23311223	60	77
23311231	60	68
23311232	60	78
23311233	60	83
23311311	55	58
23311312	55	68
23311313	55	73
23311321	55	67
23311322	55	77
23311323	55	82
23311331	55	73
23311332	55	83
23311333	55	88
23312111	51	64
23312112	51	54
23312113	51	67
23312121	51	55
23312122	51	45
23312123	51	58
23312131	51	69
23312132	51	59
23312133	51	72
23312211	55	57
23312212	55	47
23312213	55	60
23312221	55	48
23312222	55	38
23312223	55	51
23312231	55	62
23312232	55	52
23312233	55	65
23312311	50	72
23312312	50	62
23312313	50	75
23312321	50	63
23312322	50	53
23312323	50	66
23312331	50	77
23312332	50	67
23312333	50	80
23313111	45	59
23313112	45	57
23313113	45	44
23313121	45	58
23313122	45	56
23313123	45	43
23313131	45	44
23313132	45	42
23313133	45	29
23313211	50	62
23313212	50	60
23313213	50	47
23313221	50	61
23313222	50	59
23313223	50	46
23313231	50	47
23313232	50	45
23313233	50	32
23313311	34	47
23313312	34	45
23313313	34	32
23313321	34	46
23313322	34	44
23313323	34	31
23313331	34	32
23313332	34	30
23313333	34	17
23321111	49	58
23321112	49	68
23321113	49	73
23321121	49	67
23321122	49	77
23321123	49	82
23321131	49	73
23321132	49	83
23321133	49	88
23321211	53	65
23321212	53	75
23321213	53	80
23321221	53	74
23321222	53	84
23321223	53	89
23321231	53	80
23321232	53	90
23321233	53	95
23321311	48	70
23321312	48	80
23321313	48	85
23321321	48	79
23321322	48	89
23321323	48	94
23321331	48	85
23321332	48	95
23321333	48	100
23322111	32	52
23322112	32	42
23322113	32	55
23322121	32	43
23322122	32	33
23322123	32	46
23322131	32	57
23322132	32	47
23322133	32	60
23322211	36	45
23322212	36	35
23322213	36	48
23322221	36	36
23322222	36	26
23322223	36	39
23322231	36	50
23322232	36	40
23322233	36	53
23322311	31	60
23322312	31	50
23322313	31	63
23322321	31	51
23322322	31	41
23322323	31	54
23322331	31	65
23322332	31	55
23322333	31	68
23323111	29	59
23323112	29	57
23323113	29	44
23323121	29	58
23323122	29	56
23323123	29	43
23323131	29	44
23323132	29	42
23323133	29	29
23323211	34	62
23323212	34	60
23323213	34	47
23323221	34	61
23323222	34	59
23323223	34	46
23323231	34	47
23323232	34	45
23323233	34	32
23323311	18	47
23323312	18	45
23323313	18	32
23323321	18	46
23323322	18	44
23323323	18	31
23323331	18	32
23323332	18	30
23323333	18	17
23331111	46	59
23331112	46	69
23331113	46	74
23331121	46	68
23331122	46	78
23331123	46	83
23331131	46	74
23331132	46	84
23331133	46	89
23331211	50	66
23331212	50	76
23331213	50	81
23331221	50	75
23331222	50	85
23331223	50	90
23331231	50	81
23331232	50	91
23331233	50	96
23331311	45	71
23331312	45	81
23331313	45	86
23331321	45	80
23331322	45	90
23331323	45	95
23331331	45	86
23331332	45	96
23331333	45	99
23332111	33	65
23332112	33	55
23332113	33	68
23332121	33	56
23332122	33	46
23332123	33	59
23332131	33	70
23332132	33	60
23332133	33	73
23332211	37	58
23332212	37	48
23332213	37	61
23332221	37	49
23332222	37	39
23332223	37	52
23332231	37	63
23332232	37	53
23332233	37	66
23332311	32	73
23332312	32	63
23332313	32	76
23332321	32	64
23332322	32	54
23332323	32	67
23332331	32	78
23332332	32	68
23332333	32	81
23333111	18	46
23333112	18	44
23333113	18	31
23333121	18	45
23333122	18	43
23333123	18	30
23333131	18	31
23333132	18	29
23333133	18	16
23333211	23	49
23333212	23	47
23333213	23	34
23333221	23	48
23333222	23	46
23333223	23	33
23333231	23	34
23333232	23	32
23333233	23	19
23333311	7	34
23333312	7	32
23333313	7	19
23333321	7	33
23333322	7	31
23333323	7	18
23333331	7	19
23333332	7	17
23333333	7	4
31111111	25	17
31111112	25	27
31111113	25	32
31111121	25	26
31111122	25	36
31111123	25	41
31111131	25	32
31111132	25	42
31111133	25	47
31111211	26	24
31111212	26	34
31111213	26	39
31111221	26	33
31111222	26	43
31111223	26	48
31111231	26	39
31111232	26	49
31111233	26	54
31111311	36	29
31111312	36	39
31111313	36	44
31111321	36	38
31111322	36	48
31111323	36	53
31111331	36	44
31111332	36	54
31111333	36	59
31112111	24	56
31112112	24	46
31112113	24	59
31112121	24	47
31112122	24	37
31112123	24	50
31112131	24	61
31112132	24	51
31112133	24	64
31112211	25	49
31112212	25	39
31112213	25	52
31112221	25	40
31112222	25	30
31112223	25	43
31112231	25	54
31112232	25	44
31112233	25	57
31112311	35	64
31112312	35	54
31112313	35	67
31112321	35	55
31112322	35	45
31112323	35	58
31112331	35	69
31112332	35	59
31112333	35	72
31113111	46	83
31113112	46	81
31113113	46	68
31113121	46	82
31113122	46	80
31113123	46	67
31113131	46	68
31113132	46	66
31113133	46	53
31113211	48	86
31113212	48	84
31113213	48	71
31113221	48	85
31113222	48	83
31113223	48	70
31113231	48	71
31113232	48	69
31113233	48	56
31113311	47	71
31113312	47	69
31113313	47	56
31113321	47	70
31113322	47	68
31113323	47	55
31113331	47	56
31113332	47	54
31113333	47	41
31121111	28	29
31121112	28	39
31121113	28	44
31121121	28	38
31121122	28	48
31121123	28	53
31121131	28	44
31121132	28	54
31121133	28	59
31121211	29	36
31121212	29	46
31121213	29	51
31121221	29	45
31121222	29	55
31121223	29	60
31121231	29	51
31121232	29	61
31121233	29	66
31121311	39	41
31121312	39	51
31121313	39	56
31121321	39	50
31121322	39	60
31121323	39	65
31121331	39	56
31121332	39	66
31121333	39	71
31122111	15	44
31122112	15	34
31122113	15	47
31122121	15	35
31122122	15	25
31122123	15	38
31122131	15	49
31122132	15	39
31122133	15	52
31122211	16	37
31122212	16	27
31122213	16	40
31122221	16	28
31122222	16	18
31122223	16	31
31122231	16	42
31122232	16	32
31122233	16	45
31122311	26	52
31122312	26	42
31122313	26	55
31122321	26	43
31122322	26	33
31122323	26	46
31122331	26	57
31122332	26	47
31122333	26	60
31123111	40	83
31123112	40	81
31123113	40	68
31123121	40	82
31123122	40	80
31123123	40	67
31123131	40	68
31123132	40	66
31123133	40	53
31123211	42	86
31123212	42	84
31123213	42	71
31123221	42	85
31123222	42	83
31123223	42	70
31123231	42	71
31123232	42	69
31123233	42	56
31123311	41	71
31123312	41	69
31123313	41	56
31123321	41	70
31123322	41	68
31123323	41	55
31123331	41	56
31123332	41	54
31123333	41	41
31131111	28	30
31131112	28	40
31131113	28	45
31131121	28	39
31131122	28	49
31131123	28	54
31131131	28	45
31131132	28	55
31131133	28	60
31131211	29	37
31131212	29	47
31131213	29	52
31131221	29	46
31131222	29	56
31131223	29	61
31131231	29	52
31131232	29	62
31131233	29	67
31131311	39	42
31131312	39	52
31131313	39	57
31131321	39	51
31131322	39	61
31131323	39	66
31131331	39	57
31131332	39	67
31131333	39	72
31132111	19	57
31132112	19	47
31132113	19	60
31132121	19	48
31132122	19	38
31132123	19	51
31132131	19	62
31132132	19	52
31132133	19	65
31132211	20	50
31132212	20	40
31132213	20	53
31132221	20	41
31132222	20	31
31132223	20	44
31132231	20	55
31132232	20	45
31132233	20	58
31132311	30	65
31132312	30	55
31132313	30	68
31132321	30	56
31132322	30	46
31132323	30	59
31132331	30	70
31132332	30	60
31132333	30	73
31133111	32	70
31133112	32	68
31133113	32	55
31133121	32	69
31133122	32	67
31133123	32	54
31133131	32	55
31133132	32	53
31133133	32	40
31133211	34	73
31133212	34	71
31133213	34	58
31133221	34	72
31133222	34	70
31133223	34	57
31133231	34	58
31133232	34	56
31133233	34	43
31133311	33	58
31133312	33	56
31133313	33	43
31133321	33	57
31133322	33	55
31133323	33	42
31133331	33	43
31133332	33	41
31133333	33	28
31211111	36	23
31211112	36	33
31211113	36	38
31211121	36	32
31211122	36	42
31211123	36	47
31211131	36	38
31211132	36	48
31211133	36	53
31211211	37	30
31211212	37	40
31211213	37	45
31211221	37	39
31211222	37	49
31211223	37	54
31211231	37	45
31211232	37	55
31211233	37	60
31211311	47	35
31211312	47	45
31211313	47	50
31211321	47	44
31211322	47	54
31211323	47	59
31211331	47	50
31211332	47	60
31211333	47	65
31212111	33	50
31212112	33	40
31212113	33	53
31212121	33	41
31212122	33	31
31212123	33	44
31212131	33	55
31212132	33	45
31212133	33	58
31212211	34	43
31212212	34	33
31212213	34	46
31212221	34	34
31212222	34	24
31212223	34	37
31212231	34	48
31212232	34	38
31212233	34	51
31212311	44	58
31212312	44	48
31212313	44	61
31212321	44	49
31212322	44	39
31212323	44	52
31212331	44	63
31212332	44	53
31212333	44	66
31213111	55	83
31213112	55	81
31213113	55	68
31213121	55	82
31213122	55	80
31213123	55	67
31213131	55	68
31213132	55	66
31213133	55	53
31213211	57	86
31213212	57	84
31213213	57	71
31213221	57	85
31213222	57	83
31213223	57	70
31213231	57	71
31213232	57	69
31213233	57	56
31213311	56	71
31213312	56	69
31213313	56	56
31213321	56	70
31213322	56	68
31213323	56	55
31213331	56	56
31213332	56	54
31213333	56	41
31221111	25	35
31221112	25	45
31221113	25	50
31221121	25	44
31221122	25	54
31221123	25	59
31221131	25	50
31221132	25	60
31221133	25	65
31221211	26	42
31221212	26	52
31221213	26	57
31221221	26	51
31221222	26	61
31221223	26	66
31221231	26	57
31221232	26	67
31221233	26	72
31221311	36	47
31221312	36	57
31221313	36	62
31221321	36	56
31221322	36	66
31221323	36	71
31221331	36	62
31221332	36	72
31221333	36	77
31222111	10	38
31222112	10	28
31222113	10	41
31222121	10	29
31222122	10	19
31222123	10	32
31222131	10	43
31222132	10	33
31222133	10	46
31222211	11	31
31222212	11	21
31222213	11	34
31222221	11	22
31222222	11	12
31222223	11	25
31222231	11	36
31222232	11	26
31222233	11	39
31222311	21	46
31222312	21	36
31222313	21	49
31222321	21	37
31222322	21	27
31222323	21	40
31222331	21	51
31222332	21	41
31222333	21	54
31223111	35	83
31223112	35	81
31223113	35	68
31223121	35	82
31223122	35	80
31223123	35	67
31223131	35	68
31223132	35	66
31223133	35	53
31223211	37	86
31223212	37	84
31223213	37	71
31223221	37	85
31223222	37	83
31223223	37	70
31223231	37	71
31223232	37	69
31223233	37	56
31223311	36	71
31223312	36	69
31223313	36	56
31223321	36	70
31223322	36	68
31223323	36	55
31223331	36	56
31223332	36	54
31223333	36	41
31231111	32	36
31231112	32	46
31231113	32	51
31231121	32	45
31231122	32	55
31231123	32	60
31231131	32	51
31231132	32	61
31231133	32	66
31231211	33	43
31231212	33	53
31231213	33	58
31231221	33	52
31231222	33	62
31231223	33	67
31231231	33	58
31231232	33	68
31231233	33	73
31231311	43	48
31231312	43	58
31231313	43	63
31231321	43	57
31231322	43	67
31231323	43	72
31231331	43	63
31231332	43	73
31231333	43	78
31232111	21	51
31232112	21	41
31232113	21	54
31232121	21	42
31232122	21	32
31232123	21	45
31232131	21	56
31232132	21	46
31232133	21	59
31232211	22	44
31232212	22	34
31232213	22	47
31232221	22	35
31232222	22	25
31232223	22	38
31232231	22	49
31232232	22	39
31232233	22	52
31232311	32	59
31232312	32	49
31232313	32	62
31232321	32	50
31232322	32	40
31232323	32	53
31232331	32	64
31232332	32	54
31232333	32	67
31233111	34	70
31233112	34	68
31233113	34	55
31233121	34	69
31233122	34	67
31233123	34	54
31233131	34	55
31233132	34	53
31233133	34	40
31233211	36	73
31233212	36	71
31233213	36	58
31233221	36	72
31233222	36	70
31233223	36	57
31233231	36	58
31233232	36	56
31233233	36	43
31233311	35	58
31233312	35	56
31233313	35	43
31233321	35	57
31233322	35	55
31233323	35	42
31233331	35	43
31233332	35	41
31233333	35	28
31311111	56	31
31311112	56	41
31311113	56	46
31311121	56	40
31311122	56	50
31311123	56	55
31311131	56	46
31311132	56	56
31311133	56	61
31311211	60	38
31311212	60	48
31311213	60	53
31311221	60	47
31311222	60	57
31311223	60	62
31311231	60	53
31311232	60	63
31311233	60	68
31311311	59	43
31311312	59	53
31311313	59	58
31311321	59	52
31311322	59	62
31311323	59	67
31311331	59	58
31311332	59	68
31311333	59	73
31312111	53	64
31312112	53	54
31312113	53	67
31312121	53	55
31312122	53	45
31312123	53	58
31312131	53	69
31312132	53	59
31312133	53	72
31312211	57	57
31312212	57	47
31312213	57	60
31312221	57	48
31312222	57	38
31312223	57	51
31312231	57	62
31312232	57	52
31312233	57	65
31312311	56	72
31312312	56	62
31312313	56	75
31312321	56	63
31312322	56	53
31312323	56	66
31312331	56	77
31312332	56	67
31312333	56	80
31313111	49	69
31313112	49	67
31313113	49	54
31313121	49	68
31313122	49	66
31313123	49	53
31313131	49	54
31313132	49	52
31313133	49	39
31313211	54	72
31313212	54	70
31313213	54	57
31313221	54	71
31313222	54	69
31313223	54	56
31313231	54	57
31313232	54	55
31313233	54	42
31313311	42	57
31313312	42	55
31313313	42	42
31313321	42	56
31313322	42	54
31313323	42	41
31313331	42	42
31313332	42	40
31313333	42	27
31321111	52	43
31321112	52	53
31321113	52	58
31321121	52	52
31321122	52	62
31321123	52	67
31321131	52	58
31321132	52	68
31321133	52	73
31321211	56	50
31321212	56	60
31321213	56	65
31321221	56	59
31321222	56	69
31321223	56	74
31321231	56	65
31321232	56	75
31321233	56	80
31321311	55	55
31321312	55	65
31321313	55	70
31321321	55	64
31321322	55	74
31321323	55	79
31321331	55	70
31321332	55	80
31321333	55	85
31322111	37	52
31322112	37	42
31322113	37	55
31322121	37	43
31322122	37	33
31322123	37	46
31322131	37	57
31322132	37	47
31322133	37	60
31322211	41	45
31322212	41	35
31322213	41	48
31322221	41	36
31322222	41	26
31322223	41	39
31322231	41	50
31322232	41	40
31322233	41	53
31322311	40	60
31322312	40	50
31322313	40	63
31322321	40	51
31322322	40	41
31322323	40	54
31322331	40	65
31322332	40	55
31322333	40	68
31323111	36	69
31323112	36	67
31323113	36	54
31323121	36	68
31323122	36	66
31323123	36	53
31323131	36	54
31323132	36	52
31323133	36	39
31323211	41	72
31323212	41	70
31323213	41	57
31323221	41	71
31323222	41	69
31323223	41	56
31323231	41	57
31323232	41	55
31323233	41	42
31323311	29	57
31323312	29	55
31323313	29	42
31323321	29	56
31323322	29	54
31323323	29	41
31323331	29	42
31323332	29	40
31323333	29	27
31331111	49	44
31331112	49	54
31331113	49	59
31331121	49	53
31331122	49	63
31331123	49	68
31331131	49	59
31331132	49	69
31331133	49	74
31331211	53	51
31331212	53	61
31331213	53	66
31331221	53	60
31331222	53	70
31331223	53	75
31331231	53	66
31331232	53	76
31331233	53	81
31331311	52	56
31331312	52	66
31331313	52	71
31331321	52	65
31331322	52	75
31331323	52	80
31331331	52	71
31331332	52	81
31331333	52	86
31332111	38	65
31332112	38	55
31332113	38	68
31332121	38	56
31332122	38	46
31332123	38	59
31332131	38	70
31332132	38	60
31332133	38	73
31332211	42	58
31332212	42	48
31332213	42	61
31332221	42	49
31332222	42	39
31332223	42	52
31332231	42	63
31332232	42	53
31332233	42	66
31332311	41	73
31332312	41	63
31332313	41	76
31332321	41	64
31332322	41	54
31332323	41	67
31332331	41	78
31332332	41	68
31332333	41	81
31333111	25	56
31333112	25	54
31333113	25	41
31333121	25	55
31333122	25	53
31333123	25	40
31333131	25	41
31333132	25	39
31333133	25	26
31333211	30	59
31333212	30	57
31333213	30	44
31333221	30	58
31333222	30	56
31333223	30	43
31333231	30	44
31333232	30	42
31333233	30	29
31333311	18	44
31333312	18	42
31333313	18	29
31333321	18	43
31333322	18	41
31333323	18	28
31333331	18	29
31333332	18	27
31333333	18	14
32111111	30	25
32111112	30	35
32111113	30	40
32111121	30	34
32111122	30	44
32111123	30	49
32111131	30	40
32111132	30	50
32111133	30	55
32111211	29	32
32111212	29	42
32111213	29	47
32111221	29	41
32111222	29	51
32111223	29	56
32111231	29	47
32111232	29	57
32111233	29	62
32111311	41	37
32111312	41	47
32111313	41	52
32111321	41	46
32111322	41	56
32111323	41	61
32111331	41	52
32111332	41	62
32111333	41	67
32112111	29	48
32112112	29	38
32112113	29	51
32112121	29	39
32112122	29	29
32112123	29	42
32112131	29	53
32112132	29	43
32112133	29	56
32112211	28	41
32112212	28	31
32112213	28	44
32112221	28	32
32112222	28	22
32112223	28	35
32112231	28	46
32112232	28	36
32112233	28	49
32112311	40	56
32112312	40	46
32112313	40	59
32112321	40	47
32112322	40	37
32112323	40	50
32112331	40	61
32112332	40	51
32112333	40	64
32113111	51	81
32113112	51	79
32113113	51	66
32113121	51	80
32113122	51	78
32113123	51	65
32113131	51	66
32113132	51	64
32113133	51	51
32113211	51	84
32113212	51	82
32113213	51	69
32113221	51	83
32113222	51	81
32113223	51	68
32113231	51	69
32113232	51	67
32113233	51	54
32113311	52	69
32113312	52	67
32113313	52	54
32113321	52	68
32113322	52	66
32113323	52	53
32113331	52	54
32113332	52	52
32113333	52	39
32121111	33	37
32121112	33	47
32121113	33	52
32121121	33	46
32121122	33	56
32121123	33	61
32121131	33	52
32121132	33	62
32121133	33	67
32121211	32	44
32121212	32	54
32121213	32	59
32121221	32	53
32121222	32	63
32121223	32	68
32121231	32	59
32121232	32	69
32121233	32	74
32121311	44	49
32121312	44	59
32121313	44	64
32121321	44	58
32121322	44	68
32121323	44	73
32121331	44	64
32121332	44	74
32121333	44	79
32122111	20	36
32122112	20	26
32122113	20	39
32122121	20	27
32122122	20	17
32122123	20	30
32122131	20	41
32122132	20	31
32122133	20	44
32122211	19	29
32122212	19	19
32122213	19	32
32122221	19	20
32122222	19	10
32122223	19	23
32122231	19	34
32122232	19	24
32122233	19	37
32122311	31	44
32122312	31	34
32122313	31	47
32122321	31	35
32122322	31	25
32122323	31	38
32122331	31	49
32122332	31	39
32122333	31	52
32123111	45	81
32123112	45	79
32123113	45	66
32123121	45	80
32123122	45	78
